player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Aaron Rodgers,2241,QB,PIT,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,25,0,0,77.6,82.9,78.5,82.5,,,58.3,60.0,1,0,0,0,0,25,1,1,0,0,0,1,1,1.0,1.0,,0
Malik Washington,97108,WR,MIA,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,17,0,0,74.5,68.4,76.1,,,68.8,59.7,59.8,1,0,22,4,19,5,0,0,5,5,0,1,1,1.0,1.0,1.16,1
Amon-Ra St. Brown,84470,WR,DET,1,1,0,0,0.0,0,0,2,1,0,0,3,0.0,0,0,11,1,0,23.5,56.1,77.5,,,57.5,56.6,59.3,2,0,45,9,30,17,0,0,10,10,0,2,3,3.0,2.0,1.5,0
Ja'Marr Chase,84270,WR,CIN,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,7,0,0,72.1,78.8,79.1,,,78.9,56.6,60.9,-3,0,94,10,46,16,0,0,12,11,0,-3,1,1.0,-3.0,2.04,0
Chris Brooks,83644,HB,GB,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,12,0,0,61.9,65.7,71.3,,,58.0,59.7,60.0,1,0,0,0,2,3,0,0,0,1,0,1,0,0.0,1.0,0.0,1
Dyami Brown,77986,WR,JAX,1,1,0,0,0.0,0,0,7,0,0,0,4,0.0,0,1,15,0,0,66.2,50.6,77.5,,,49.8,63.1,49.5,7,0,13,2,33,12,0,0,5,3,0,7,4,4.0,7.0,0.39,0
Emari Demercado,77763,HB,ARZ,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,1,0,0,61.9,59.2,65.4,,75.0,60.0,59.7,,1,0,0,0,1,1,0,0,1,1,0,1,1,1.0,1.0,0.0,1
Bo Melton,61610,WR,GB,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,12,0,1,65.8,47.8,63.6,,,,56.3,,3,0,0,0,0,1,0,0,0,1,0,3,1,1.0,3.0,,0
Tua Tagovailoa,60326,QB,MIA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,17,0,0,78.9,54.4,78.6,54.9,,60.0,58.3,60.0,4,0,0,0,1,19,4,1,0,0,0,4,0,0.0,4.0,0.0,0
Roschon Johnson,99467,HB,CHI,1,1,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,6,0,1,61.9,65.6,67.0,,,59.9,62.8,60.0,6,0,0,0,1,2,0,0,0,1,0,6,3,3.0,6.0,0.0,0
AJ Dillon,57165,HB,PHI,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,24,1,0,16.7,40.9,72.5,,73.4,26.1,59.5,59.9,2,0,18,2,5,2,0,0,2,3,0,2,3,3.0,2.0,3.6,1
Jaylin Lane,121811,WR,WAS,1,1,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,32,0,0,67.6,74.8,75.3,,,68.9,63.1,78.6,7,0,37,1,12,13,0,0,1,2,0,7,3,3.0,7.0,3.08,0
DeeJay Dallas,55632,HB,CAR,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,5,0,0,65.8,49.6,68.5,,,60.0,56.5,60.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,1
Marvin Mims Jr.,122937,WR,DEN,1,1,1,0,0.0,0,0,-2,0,2,1,5,500.0,0,0,10,1,1,22.7,53.6,76.6,,,57.1,57.6,60.0,-2,0,30,2,15,4,0,0,3,3,0,-2,5,5.0,-2.0,2.0,0
