market_key,player,player_norm,position_market,line,over_price,under_price,season,week,game_total,team_spread,is_favorite,is_underdog,position,projection,team,line_bucket,rows,hist_mean_actual,std_for_sim,var_for_sim,projection_minus_line,p_over,p_under,p_push,fair_over_price,fair_under_price,over_price_decimal,under_price_decimal,ev_over,ev_under,ev_over_percent,ev_under_percent,recommended_side,recommended_prob,recommended_ev,recommended_ev_percent,recommendation,n_sims
player_rush_yds,De'Von Achane,devon achane,RB,47.5,-110.0,-110,2024,5,37.0,-2.0,True,False,RB,63.59,MIA,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,16.090000000000003,0.638,0.362,0.0,-176.24309392265195,176.24309392265195,1.9090909090909092,1.9090909090909092,0.21800000000000008,-0.3089090909090909,21.800000000000008,-30.89090909090909,over,0.638,0.21800000000000008,21.800000000000008,over,500
player_rush_yds,Gus Edwards,gus edwards,RB,45.5,-110.0,-110,2024,13,47.0,-1.0,True,False,RB,58.37,FA,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,12.869999999999997,0.636,0.364,0.0,-174.72527472527474,174.72527472527474,1.9090909090909092,1.9090909090909092,0.21418181818181825,-0.3050909090909091,21.418181818181825,-30.509090909090908,over,0.636,0.21418181818181825,21.418181818181825,over,500
player_rush_yds,D'Andre Swift,dandre swift,RB,54.5,-110.0,-110,2024,14,43.5,3.0,False,True,RB,66.52,CHI,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,12.019999999999996,0.636,0.364,0.0,-174.72527472527474,174.72527472527474,1.9090909090909092,1.9090909090909092,0.21418181818181825,-0.3050909090909091,21.418181818181825,-30.509090909090908,over,0.636,0.21418181818181825,21.418181818181825,over,500
player_rush_yds,Gus Edwards,gus edwards,RB,22.5,-110.0,-110,2024,4,41.5,7.5,False,True,RB,33.74,FA,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,11.240000000000002,0.636,0.364,0.0,-174.72527472527474,174.72527472527474,1.9090909090909092,1.9090909090909092,0.21418181818181825,-0.3050909090909091,21.418181818181825,-30.509090909090908,over,0.636,0.21418181818181825,21.418181818181825,over,500
player_rush_yds,D'Andre Swift,dandre swift,RB,49.5,-110.0,-110,2024,15,43.5,7.0,False,True,RB,61.41,CHI,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,11.909999999999997,0.636,0.364,0.0,-174.72527472527474,174.72527472527474,1.9090909090909092,1.9090909090909092,0.21418181818181825,-0.3050909090909091,21.418181818181825,-30.509090909090908,over,0.636,0.21418181818181825,21.418181818181825,over,500
player_rush_yds,Tony Pollard,tony pollard,RB,55.5,-110.0,-110,2024,10,40.0,8.0,False,True,RB,71.0,TEN,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,15.5,0.634,0.366,0.0,-173.224043715847,173.224043715847,1.9090909090909092,1.9090909090909092,0.21036363636363642,-0.30127272727272725,21.036363636363642,-30.127272727272725,over,0.634,0.21036363636363642,21.036363636363642,over,500
player_rush_yds,Jaylen Warren,jaylen warren,RB,21.5,-110.0,-110,2024,11,48.0,3.0,False,True,RB,32.49,PIT,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,10.990000000000002,0.634,0.366,0.0,-173.224043715847,173.224043715847,1.9090909090909092,1.9090909090909092,0.21036363636363642,-0.30127272727272725,21.036363636363642,-30.127272727272725,over,0.634,0.21036363636363642,21.036363636363642,over,500
player_rush_yds,Jordan Mason,jordan mason,RB,57.5,-110.0,-110,2024,7,47.5,-2.5,True,False,RB,69.6,MIN,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,12.099999999999994,0.634,0.366,0.0,-173.224043715847,173.224043715847,1.9090909090909092,1.9090909090909092,0.21036363636363642,-0.30127272727272725,21.036363636363642,-30.127272727272725,over,0.634,0.21036363636363642,21.036363636363642,over,500
player_rush_yds,Kyren Williams,kyren williams,RB,61.5,-110.0,-110,2024,3,44.5,6.0,False,True,RB,75.64,LAR,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,14.14,0.632,0.368,0.0,-171.73913043478262,171.73913043478262,1.9090909090909092,1.9090909090909092,0.2065454545454546,-0.2974545454545454,20.65454545454546,-29.745454545454542,over,0.632,0.2065454545454546,20.65454545454546,over,500
player_rush_yds,D'Andre Swift,dandre swift,RB,53.5,-110.0,-110,2024,17,43.5,3.5,False,True,RB,66.58,CHI,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,13.079999999999998,0.632,0.368,0.0,-171.73913043478262,171.73913043478262,1.9090909090909092,1.9090909090909092,0.2065454545454546,-0.2974545454545454,20.65454545454546,-29.745454545454542,over,0.632,0.2065454545454546,20.65454545454546,over,500
player_rush_yds,Mike Boone,mike boone,RB,33.5,-110.0,-110,2024,17,47.5,9.5,False,True,RB,45.29,FA,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,11.79,0.632,0.368,0.0,-171.73913043478262,171.73913043478262,1.9090909090909092,1.9090909090909092,0.2065454545454546,-0.2974545454545454,20.65454545454546,-29.745454545454542,over,0.632,0.2065454545454546,20.65454545454546,over,500
player_rush_yds,Jaylen Warren,jaylen warren,RB,31.5,-110.0,-110,2024,12,36.5,-3.5,True,False,RB,41.96,PIT,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,10.46,0.632,0.368,0.0,-171.73913043478262,171.73913043478262,1.9090909090909092,1.9090909090909092,0.2065454545454546,-0.2974545454545454,20.65454545454546,-29.745454545454542,over,0.632,0.2065454545454546,20.65454545454546,over,500
player_rush_yds,James Cook,james cook,RB,59.5,-110.0,-110,2024,7,41.0,-9.5,True,False,RB,71.2,BUF,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,11.700000000000003,0.632,0.368,0.0,-171.73913043478262,171.73913043478262,1.9090909090909092,1.9090909090909092,0.2065454545454546,-0.2974545454545454,20.65454545454546,-29.745454545454542,over,0.632,0.2065454545454546,20.65454545454546,over,500
