player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Elijah Moore,84302,WR,BUF,1,1,0,0,0.0,0,0,11,0,1,0,3,100.0,1,1,4,0,0,67.8,74.9,73.6,,,66.9,70.7,59.8,11,0,30,2,9,5,0,0,3,3,0,11,3,3.0,11.0,3.33,0
KaVontae Turpin,47658,WR,DAL,1,1,1,0,0.0,0,0,4,0,0,1,2,66.7,0,0,9,0,0,72.5,62.0,75.8,,,63.4,56.6,59.3,4,0,64,2,33,12,0,0,3,3,0,4,2,2.0,4.0,1.94,0
Jake Browning,46401,QB,CIN,1,1,0,0,0.0,0,1,3,0,0,0,0,0.0,0,1,7,0,0,78.4,64.7,78.2,63.2,,,62.6,60.0,3,1,0,0,0,20,0,0,0,1,0,3,0,0.0,3.0,,0
Tyler Allgeier,83639,HB,ATL,1,1,0,0,0.0,0,0,4,1,0,0,2,0.0,0,0,2,0,1,64.6,45.4,70.6,,75.0,28.1,59.3,,4,0,0,1,4,1,0,0,2,2,0,4,2,2.0,4.0,0.0,0
Jaxson Dart,146409,QB,NYG,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,21,0,0,60.4,56.4,68.2,,,,58.3,60.0,3,0,0,0,0,2,3,1,0,0,0,3,4,4.0,3.0,,0
Jalen Milroe,146590,QB,SEA,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,29,0,1,61.9,58.1,64.6,,,,59.3,,3,0,0,0,0,1,0,0,0,1,0,3,2,2.0,3.0,,0
Derius Davis,78196,WR,LAC,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,27,0,0,21.1,49.7,69.8,,,56.6,56.6,60.0,2,0,0,0,4,3,0,0,0,1,0,2,2,2.0,2.0,0.0,0
Andy Dalton,6187,QB,CAR,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,5,0,0,61.9,60.0,64.6,,,,60.0,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0.0,-1.0,,0
Tre Tucker,101106,WR,LV,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,23,0,0,73.7,86.1,79.2,,,88.0,56.6,54.9,4,1,145,8,33,27,0,0,9,9,0,4,1,1.0,4.0,4.39,0
Dylan Sampson,163772,HB,CLV,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,8,0,1,61.9,53.5,73.3,,,56.1,58.2,,2,0,0,0,3,1,0,0,0,1,0,2,3,3.0,2.0,0.0,0
Olamide Zaccheaus,44920,WR,CHI,1,1,1,0,0.0,0,0,12,0,0,1,2,50.0,1,1,6,0,0,67.4,69.6,76.2,,,67.2,63.1,60.6,12,0,24,3,17,15,0,0,4,4,0,12,2,2.0,12.0,1.41,0
Greg Dortch,42237,WR,ARZ,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,1,0,1,73.5,61.7,72.2,,,55.8,62.2,59.6,5,0,3,2,11,5,0,0,2,3,0,5,3,3.0,5.0,0.27,0
Drew Lock,39517,QB,SEA,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,29,0,0,67.4,46.1,74.5,43.5,,,60.0,60.0,-1,0,0,0,0,15,0,0,0,1,0,-1,0,0.0,-1.0,,0
Mac Jones,60323,QB,SF,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,28,0,0,79.9,81.1,78.9,79.3,,,60.0,60.0,-1,0,0,0,0,20,0,0,0,1,0,-1,0,0.0,-1.0,,0
Nikko Remigio,84150,WR,KC,1,1,0,0,0.0,0,0,11,0,0,0,5,0.0,1,1,16,0,0,70.1,71.2,70.4,,,58.1,63.4,60.0,11,0,0,0,2,3,0,0,0,1,0,11,5,5.0,11.0,0.0,0
Puka Nacua,100632,WR,LA,1,1,0,0,0.0,0,0,6,0,1,0,2,16.7,0,0,26,0,0,72.1,83.8,0.0,,58.9,89.3,56.6,52.9,6,1,112,11,30,26,0,0,15,12,0,6,2,2.0,6.0,3.73,0
