position,line_bucket,is_favorite,total_bucket,rows,over_hit_rate,under_hit_rate,push_rate,avg_over_price,avg_under_price,blind_over_roi,blind_under_roi
TE,3.5,False,high_total_47_plus,46.0,0.5652173913043478,0.43478260869565216,0.0,1.9495652173913038,1.8971739130434782,0.07913043478260871,-0.19543478260869565
TE,3.5,True,low_total_<42,85.0,0.611764705882353,0.38823529411764707,0.0,1.8955294117647057,1.9451764705882357,0.13682352941176468,-0.26117647058823534
TE,3.5,True,mid_total_42_47,115.0,0.5565217391304348,0.4434782608695652,0.0,1.9715652173913045,1.8635652173913044,0.09617391304347826,-0.17078260869565215
TE,3.5,True,high_total_47_plus,32.0,0.53125,0.46875,0.0,1.9640625000000003,1.8790625,0.017812500000000023,-0.1428125
TE,4.5,False,low_total_<42,77.0,0.5454545454545454,0.45454545454545453,0.0,2.0263636363636364,1.8092207792207793,0.09675324675324677,-0.18597402597402599
TE,4.5,False,mid_total_42_47,105.0,0.49523809523809526,0.5047619047619047,0.0,1.917142857142857,1.9080952380952383,-0.05666666666666667,-0.043904761904761884
TE,4.5,False,high_total_47_plus,51.0,0.5294117647058824,0.47058823529411764,0.0,1.9109803921568629,1.9031372549019607,-0.016862745098039218,-0.1323529411764706
TE,4.5,True,low_total_<42,63.0,0.5555555555555556,0.4444444444444444,0.0,2.033492063492064,1.7953968253968253,0.14317460317460318,-0.1880952380952381
TE,4.5,True,mid_total_42_47,94.0,0.46808510638297873,0.5319148936170213,0.0,1.9745744680851065,1.8482978723404255,-0.06946808510638296,-0.015319148936170196
TE,4.5,True,high_total_47_plus,52.0,0.4807692307692308,0.5192307692307693,0.0,1.955576923076923,1.8899999999999995,-0.08865384615384617,-0.0521153846153846
TE,5.5,False,low_total_<42,29.0,0.4827586206896552,0.5172413793103449,0.0,1.9600000000000002,1.86,-0.07551724137931035,-0.06413793103448275
TE,5.5,False,mid_total_42_47,60.0,0.36666666666666664,0.6333333333333333,0.0,2.0175,1.7975,-0.2681666666666666,0.13266666666666668
TE,5.5,False,high_total_47_plus,45.0,0.4222222222222222,0.5777777777777777,0.0,1.9473333333333336,1.8640000000000003,-0.18666666666666665,0.07044444444444446
TE,5.5,True,low_total_<42,25.0,0.48,0.52,0.0,2.0392,1.7915999999999999,-0.04160000000000001,-0.09519999999999999
TE,5.5,True,mid_total_42_47,33.0,0.42424242424242425,0.5757575757575758,0.0,2.0118181818181817,1.8066666666666669,-0.18393939393939396,0.0030303030303030195
