projection_error_sigma,total_sigma,decimal_odds,breakeven_prob,projection_minus_line,p_over,edge_prob,ev_per_1_unit,ev_percent
10,69.21445414084766,1.95,0.5128205128205129,17,0.5970092568608055,0.08418874404029264,0.16416805087857078,16.416805087857078
10,69.21445414084766,1.95,0.5128205128205129,18,0.6025917502626243,0.08977123744211146,0.17505391301211748,17.50539130121175
10,69.21445414084766,1.95,0.5128205128205129,19,0.6081533081349582,0.09533279531444527,0.18589895086316843,18.589895086316844
10,69.21445414084766,1.95,0.5128205128205129,20,0.6136928525634558,0.10087233974294296,0.19670106249873887,19.670106249873886
10,69.21445414084766,1.95,0.5128205128205129,21,0.619209319071189,0.10638880625067615,0.20745817218881857,20.745817218881857
10,69.21445414084766,1.95,0.5128205128205129,22,0.6247016572292214,0.11188114440870855,0.21816823159698173,21.816823159698174
10,69.21445414084766,1.95,0.5128205128205129,23,0.6301688312529315,0.11734831843241866,0.22882922094321645,22.882922094321646
10,69.21445414084766,1.95,0.5128205128205129,24,0.6356098205835289,0.122789307763016,0.2394391501378813,23.943915013788132
10,69.21445414084766,1.95,0.5128205128205129,25,0.6410236204542245,0.12820310763371157,0.2499960598857377,24.99960598857377
10,69.21445414084766,1.95,0.5128205128205129,26,0.6464092424405379,0.133588729620025,0.2604980227590489,26.049802275904888
10,69.21445414084766,1.95,0.5128205128205129,27,0.651765714994246,0.13894520217373307,0.27094314423877963,27.094314423877965
10,69.21445414084766,1.95,0.5128205128205129,28,0.6570920839605009,0.144271571139988,0.2813295637229767,28.13295637229767
10,69.21445414084766,1.95,0.5128205128205129,29,0.6623874130776678,0.1495669002571549,0.2916554555014522,29.16554555014522
10,69.21445414084766,1.95,0.5128205128205129,30,0.6676507844594592,0.15483027163894636,0.30191902969594553,30.19190296959455
10,69.21445414084766,1.95,0.5128205128205129,31,0.6728812990589637,0.16006078623845077,0.31211853316497906,31.211853316497905
10,69.21445414084766,1.95,0.5128205128205129,32,0.6780780771141949,0.165257564293682,0.32225225037268,32.225225037268004
10,69.21445414084766,1.95,0.5128205128205129,33,0.6832402585748101,0.1704197457542972,0.3323185042208796,33.23185042208796
10,69.21445414084766,1.95,0.5128205128205129,34,0.688367003509674,0.17554649068916106,0.3423156568438641,34.23156568438641
10,69.21445414084766,1.95,0.5128205128205129,35,0.6934574924949699,0.18063697967445702,0.35224211036519126,35.22421103651913
10,69.21445414084766,1.95,0.5128205128205129,36,0.6985109269825863,0.18569041416207344,0.3620963076160433,36.20963076160433
10,69.21445414084766,1.95,0.5128205128205129,37,0.7035265296485308,0.1907060168280179,0.37187673281463507,37.1876732814635
10,69.21445414084766,1.95,0.5128205128205129,38,0.708503544721157,0.19568303190064407,0.38158191220625604,38.1581912206256
10,69.21445414084766,1.95,0.5128205128205129,39,0.7134412382890074,0.20062072546849452,0.39121041466356443,39.121041466356445
10,69.21445414084766,1.95,0.5128205128205129,40,0.7183388985881105,0.20551838576759762,0.40076085224681546,40.07608522468155
10,69.21445414084766,2.0,0.5,0,0.5,0.0,0.0,0.0
10,69.21445414084766,2.0,0.5,1,0.5057636574117756,0.005763657411775647,0.011527314823551293,1.1527314823551293
10,69.21445414084766,2.0,0.5,2,0.5115261118621797,0.011526111862179667,0.023052223724359333,2.3052223724359333
10,69.21445414084766,2.0,0.5,3,0.5172861611430157,0.017286161143015732,0.034572322286031465,3.4572322286031465
10,69.21445414084766,2.0,0.5,4,0.5230426045516531,0.02304260455165308,0.04608520910330616,4.608520910330616
10,69.21445414084766,2.0,0.5,5,0.5287942436418454,0.028794243641845352,0.057588487283690704,5.75884872836907
10,69.21445414084766,2.0,0.5,6,0.5345398829721963,0.034539882972196345,0.06907976594439269,6.907976594439269
10,69.21445414084766,2.0,0.5,7,0.5402783308514949,0.0402783308514949,0.0805566617029898,8.05566617029898
10,69.21445414084766,2.0,0.5,8,0.546008400080141,0.046008400080140954,0.09201680016028191,9.201680016028192
10,69.21445414084766,2.0,0.5,9,0.5517289086868988,0.051728908686898833,0.10345781737379767,10.345781737379767
10,69.21445414084766,2.0,0.5,10,0.5574386806602121,0.05743868066021207,0.11487736132042414,11.487736132042414
10,69.21445414084766,2.0,0.5,11,0.5631365466733265,0.06313654667332647,0.12627309334665293,12.627309334665293
10,69.21445414084766,2.0,0.5,12,0.5688213448024786,0.06882134480247859,0.13764268960495718,13.764268960495718
10,69.21445414084766,2.0,0.5,13,0.5744919212374118,0.07449192123741177,0.14898384247482355,14.898384247482355
10,69.21445414084766,2.0,0.5,14,0.5801471309834976,0.08014713098349757,0.16029426196699514,16.029426196699514
10,69.21445414084766,2.0,0.5,15,0.585785838554751,0.08578583855475097,0.17157167710950194,17.157167710950194
10,69.21445414084766,2.0,0.5,16,0.5914069186570399,0.09140691865703987,0.18281383731407974,18.281383731407974
10,69.21445414084766,2.0,0.5,17,0.5970092568608055,0.09700925686080553,0.19401851372161105,19.401851372161104
10,69.21445414084766,2.0,0.5,18,0.6025917502626243,0.10259175026262435,0.2051835005252487,20.51835005252487
10,69.21445414084766,2.0,0.5,19,0.6081533081349582,0.10815330813495816,0.21630661626991632,21.630661626991632
10,69.21445414084766,2.0,0.5,20,0.6136928525634558,0.11369285256345585,0.2273857051269117,22.73857051269117
10,69.21445414084766,2.0,0.5,21,0.619209319071189,0.11920931907118903,0.23841863814237807,23.841863814237808
10,69.21445414084766,2.0,0.5,22,0.6247016572292214,0.12470165722922144,0.24940331445844288,24.940331445844286
10,69.21445414084766,2.0,0.5,23,0.6301688312529315,0.13016883125293155,0.2603376625058631,26.03376625058631
10,69.21445414084766,2.0,0.5,24,0.6356098205835289,0.13560982058352888,0.27121964116705777,27.121964116705776
10,69.21445414084766,2.0,0.5,25,0.6410236204542245,0.14102362045422445,0.2820472409084489,28.20472409084489
10,69.21445414084766,2.0,0.5,26,0.6464092424405379,0.14640924244053788,0.29281848488107576,29.281848488107578
10,69.21445414084766,2.0,0.5,27,0.651765714994246,0.15176571499424596,0.3035314299884919,30.353142998849194
10,69.21445414084766,2.0,0.5,28,0.6570920839605009,0.1570920839605009,0.3141841679210018,31.418416792100178
10,69.21445414084766,2.0,0.5,29,0.6623874130776678,0.1623874130776678,0.3247748261553356,32.47748261553356
10,69.21445414084766,2.0,0.5,30,0.6676507844594592,0.16765078445945925,0.3353015689189185,33.53015689189185
10,69.21445414084766,2.0,0.5,31,0.6728812990589637,0.17288129905896366,0.3457625981179273,34.57625981179273
10,69.21445414084766,2.0,0.5,32,0.6780780771141949,0.17807807711419488,0.35615615422838975,35.61561542283898
10,69.21445414084766,2.0,0.5,33,0.6832402585748101,0.18324025857481008,0.36648051714962016,36.648051714962016
10,69.21445414084766,2.0,0.5,34,0.688367003509674,0.18836700350967395,0.3767340070193479,37.67340070193479
10,69.21445414084766,2.0,0.5,35,0.6934574924949699,0.1934574924949699,0.3869149849899398,38.69149849899398
10,69.21445414084766,2.0,0.5,36,0.6985109269825863,0.19851092698258632,0.39702185396517264,39.702185396517265
10,69.21445414084766,2.0,0.5,37,0.7035265296485308,0.2035265296485308,0.4070530592970616,40.70530592970616
10,69.21445414084766,2.0,0.5,38,0.708503544721157,0.20850354472115695,0.4170070894423139,41.700708944231394
10,69.21445414084766,2.0,0.5,39,0.7134412382890074,0.2134412382890074,0.4268824765780148,42.68824765780148
10,69.21445414084766,2.0,0.5,40,0.7183388985881105,0.2183388985881105,0.436677797176221,43.6677797176221
15,70.11163000540998,1.83,0.5464480874316939,0,0.5,-0.04644808743169393,-0.08499999999999996,-8.499999999999996
15,70.11163000540998,1.83,0.5464480874316939,1,0.5056899084287958,-0.04075817900289813,-0.07458746757530366,-7.458746757530365
15,70.11163000540998,1.83,0.5464480874316939,2,0.5113786594838807,-0.0350694279478132,-0.06417705314449823,-6.417705314449823
15,70.11163000540998,1.83,0.5464480874316939,3,0.5170650964977542,-0.0293829909339397,-0.05377087340910974,-5.3770873409109745
15,70.11163000540998,1.83,0.5464480874316939,4,0.5227480642146167,-0.023700023217077204,-0.04337104248725138,-4.3371042487251374
15,70.11163000540998,1.83,0.5464480874316939,5,0.5284264094944267,-0.018021677937267278,-0.03297967062519919,-3.297967062519919
15,70.11163000540998,1.83,0.5464480874316939,6,0.5340989820148068,-0.012349105416887163,-0.022598862912903583,-2.2598862912903583
15,70.11163000540998,1.83,0.5464480874316939,7,0.5397646349700872,-0.0066834524616067315,-0.012230718004740404,-1.2230718004740404
15,70.11163000540998,1.83,0.5464480874316939,8,0.545422225766779,-0.0010258616649149177,-0.0018773268467943693,-0.18773268467943693
15,70.11163000540998,1.83,0.5464480874316939,9,0.5510706167147745,0.004622529283080601,0.008459228588037437,0.8459228588037437
15,70.11163000540998,1.83,0.5464480874316939,10,0.5567086757135775,0.010260588281883587,0.018776876555846922,1.8776876555846922
15,70.11163000540998,1.83,0.5464480874316939,11,0.5623352769328733,0.0158871895011794,0.029073556787158228,2.907355678715823
15,70.11163000540998,1.83,0.5464480874316939,12,0.5679493014867578,0.02150121405506389,0.03934722172076682,3.9347221720766825
15,70.11163000540998,1.83,0.5464480874316939,13,0.5735496381009518,0.0271015506692579,0.04959583772474191,4.959583772474191
15,70.11163000540998,1.83,0.5464480874316939,14,0.5791351837723392,0.03268709634064526,0.05981738630338074,5.981738630338073
15,70.11163000540998,1.83,0.5464480874316939,15,0.5847048444201748,0.038256756988480856,0.07000986528891989,7.000986528891989
15,70.11163000540998,1.83,0.5464480874316939,16,0.5902575355283234,0.043809448096629455,0.08017129001683182,8.017129001683182
15,70.11163000540998,1.83,0.5464480874316939,17,0.5957921827779022,0.049344095346208316,0.09029969448356118,9.029969448356118
15,70.11163000540998,1.83,0.5464480874316939,18,0.6013077226697119,0.054859635238017956,0.1003931324855728,10.03931324855728
15,70.11163000540998,1.83,0.5464480874316939,19,0.6068031031358557,0.060355015704161796,0.110449678738616,11.0449678738616
15,70.11163000540998,1.83,0.5464480874316939,20,0.6122772841399647,0.06582919670827081,0.12046742997613546,12.046742997613546
15,70.11163000540998,1.83,0.5464480874316939,21,0.617729238265457,0.07128115083376307,0.1304445060257864,13.044450602578639
15,70.11163000540998,1.83,0.5464480874316939,22,0.6231579512912806,0.07670986385958667,0.1403790508630436,14.03790508630436
15,70.11163000540998,1.83,0.5464480874316939,23,0.6285624227546056,0.08211433532291168,0.15026923364092826,15.026923364092825
15,70.11163000540998,1.83,0.5464480874316939,24,0.6339416664999467,0.08749357906825272,0.16011324969490237,16.011324969490236
15,70.11163000540998,1.83,0.5464480874316939,25,0.6392947112142207,0.09284662378252673,0.16990932152202387,16.990932152202387
15,70.11163000540998,1.83,0.5464480874316939,26,0.6446206009472585,0.09817251351556455,0.17965569973348305,17.965569973348305
15,70.11163000540998,1.83,0.5464480874316939,27,0.6499183956173139,0.10347030818561997,0.18935066397968447,18.93506639796845
15,70.11163000540998,1.83,0.5464480874316939,28,0.6551871715011304,0.10873908406943644,0.19899252384706867,19.899252384706866
15,70.11163000540998,1.83,0.5464480874316939,29,0.6604260217081483,0.11397793427645442,0.20857961972591155,20.857961972591156
15,70.11163000540998,1.83,0.5464480874316939,30,0.6656340566384588,0.11918596920676483,0.21811032364837957,21.811032364837956
15,70.11163000540998,1.83,0.5464480874316939,31,0.6708104044241276,0.12436231699243372,0.2275830400961536,22.758304009615358
15,70.11163000540998,1.83,0.5464480874316939,32,0.6759542113535405,0.12950612392184657,0.2369962067769792,23.69962067769792
15,70.11163000540998,1.83,0.5464480874316939,33,0.681064642278439,0.13461655484674506,0.2463482953695434,24.63482953695434
15,70.11163000540998,1.83,0.5464480874316939,34,0.6861408810033428,0.13969279357164888,0.25563781223611737,25.563781223611738
15,70.11163000540998,1.83,0.5464480874316939,35,0.6911821306570757,0.14473404322538175,0.26486329910244855,26.486329910244855
15,70.11163000540998,1.83,0.5464480874316939,36,0.696187614046136,0.14973952661444212,0.274023333704429,27.4023333704429
15,70.11163000540998,1.83,0.5464480874316939,37,0.7011565739896779,0.15470848655798397,0.2831165304011106,28.31165304011106
15,70.11163000540998,1.83,0.5464480874316939,38,0.7060882736358913,0.1596401862041974,0.29214154075368115,29.214154075368114
15,70.11163000540998,1.83,0.5464480874316939,39,0.7109819967595947,0.1645339093279008,0.3010970540700584,30.109705407005837
15,70.11163000540998,1.83,0.5464480874316939,40,0.7158370480408776,0.16938896060918363,0.30998179791480596,30.998179791480595
15,70.11163000540998,1.87,0.53475935828877,0,0.5,-0.03475935828876997,-0.06499999999999995,-6.499999999999995
15,70.11163000540998,1.87,0.53475935828877,1,0.5056899084287958,-0.029069449859974172,-0.05435987123815178,-5.435987123815178
15,70.11163000540998,1.87,0.53475935828877,2,0.5113786594838807,-0.023380698804889244,-0.04372190676514298,-4.372190676514299
15,70.11163000540998,1.87,0.53475935828877,3,0.5170650964977542,-0.017694261791015742,-0.03308826954919952,-3.3088269549199523
15,70.11163000540998,1.87,0.53475935828877,4,0.5227480642146167,-0.012011294074153245,-0.022461119918666672,-2.246111991866667
15,70.11163000540998,1.87,0.53475935828877,5,0.5284264094944267,-0.006332948794343318,-0.0118426142454221,-1.18426142454221
15,70.11163000540998,1.87,0.53475935828877,6,0.5340989820148068,-0.0006603762739632035,-0.0012349036323112683,-0.12349036323112683
15,70.11163000540998,1.87,0.53475935828877,7,0.5397646349700872,0.005005276681317228,0.009359867394063137,0.9359867394063137
15,70.11163000540998,1.87,0.53475935828877,8,0.545422225766779,0.010662867478009042,0.019939562183876824,1.9939562183876824
15,70.11163000540998,1.87,0.53475935828877,9,0.5510706167147745,0.01631125842600456,0.030502053256628414,3.0502053256628416
15,70.11163000540998,1.87,0.53475935828877,10,0.5567086757135775,0.021949317424807546,0.04104522358439,4.1045223584390005
15,70.11163000540998,1.87,0.53475935828877,11,0.5623352769328733,0.02757591864410336,0.05156696786447318,5.156696786447318
15,70.11163000540998,1.87,0.53475935828877,12,0.5679493014867578,0.03318994319798785,0.06206519378023717,6.206519378023717
15,70.11163000540998,1.87,0.53475935828877,13,0.5735496381009518,0.03879027981218186,0.07253782324878,7.253782324877999
15,70.11163000540998,1.87,0.53475935828877,14,0.5791351837723392,0.04437582548356922,0.0829827936542743,8.29827936542743
15,70.11163000540998,1.87,0.53475935828877,15,0.5847048444201748,0.049945486131404815,0.09339805906572696,9.339805906572696
15,70.11163000540998,1.87,0.53475935828877,16,0.5902575355283234,0.055498177239553415,0.10378159143796484,10.378159143796484
15,70.11163000540998,1.87,0.53475935828877,17,0.5957921827779022,0.061032824489132276,0.1141313817946773,11.41313817946773
15,70.11163000540998,1.87,0.53475935828877,18,0.6013077226697119,0.06654836438094192,0.12444544139236124,12.444544139236125
15,70.11163000540998,1.87,0.53475935828877,19,0.6068031031358557,0.07204374484708576,0.13472180286405022,13.472180286405022
15,70.11163000540998,1.87,0.53475935828877,20,0.6122772841399647,0.07751792585119477,0.14495852134173415,14.495852134173415
15,70.11163000540998,1.87,0.53475935828877,21,0.617729238265457,0.08296987997668703,0.1551536755564047,15.51536755564047
15,70.11163000540998,1.87,0.53475935828877,22,0.6231579512912806,0.08839859300251063,0.16530536891469483,16.53053689146948
15,70.11163000540998,1.87,0.53475935828877,23,0.6285624227546056,0.09380306446583564,0.1754117305511126,17.54117305511126
15,70.11163000540998,1.87,0.53475935828877,24,0.6339416664999467,0.09918230821117668,0.18547091635490032,18.54709163549003
15,70.11163000540998,1.87,0.53475935828877,25,0.6392947112142207,0.10453535292545069,0.19548110997059265,19.548110997059265
15,70.11163000540998,1.87,0.53475935828877,26,0.6446206009472585,0.10986124265848851,0.20544052377137345,20.544052377137344
15,70.11163000540998,1.87,0.53475935828877,27,0.6499183956173139,0.11515903732854393,0.21534739980437712,21.534739980437713
15,70.11163000540998,1.87,0.53475935828877,28,0.6551871715011304,0.1204278132123604,0.22520001070711382,22.52000107071138
15,70.11163000540998,1.87,0.53475935828877,29,0.6604260217081483,0.12566666341937838,0.23499666059423752,23.499666059423753
15,70.11163000540998,1.87,0.53475935828877,30,0.6656340566384588,0.1308746983496888,0.24473568591391792,24.473568591391793
15,70.11163000540998,1.87,0.53475935828877,31,0.6708104044241276,0.13605104613535768,0.2544154562731188,25.44154562731188
15,70.11163000540998,1.87,0.53475935828877,32,0.6759542113535405,0.14119485306477053,0.26403437523112083,26.403437523112082
15,70.11163000540998,1.87,0.53475935828877,33,0.681064642278439,0.14630528398966902,0.27359088106068097,27.359088106068096
15,70.11163000540998,1.87,0.53475935828877,34,0.6861408810033428,0.15138152271457284,0.28308344747625114,28.308344747625114
15,70.11163000540998,1.87,0.53475935828877,35,0.6911821306570757,0.1564227723683057,0.29251058432873156,29.251058432873155
15,70.11163000540998,1.87,0.53475935828877,36,0.696187614046136,0.16142825575736608,0.3018708382662745,30.187083826627447
15,70.11163000540998,1.87,0.53475935828877,37,0.7011565739896779,0.16639721570090793,0.31116279336069774,31.116279336069773
15,70.11163000540998,1.87,0.53475935828877,38,0.7060882736358913,0.17132891534712136,0.3203850716991169,32.03850716991169
15,70.11163000540998,1.87,0.53475935828877,39,0.7109819967595947,0.17622263847082476,0.32953633394044224,32.953633394044225
15,70.11163000540998,1.87,0.53475935828877,40,0.7158370480408776,0.18107768975210758,0.33861527983644113,33.861527983644116
15,70.11163000540998,1.9,0.5263157894736842,0,0.5,-0.02631578947368418,-0.050000000000000044,-5.000000000000004
15,70.11163000540998,1.9,0.5263157894736842,1,0.5056899084287958,-0.020625881044888383,-0.03918917398528804,-3.918917398528804
15,70.11163000540998,1.9,0.5263157894736842,2,0.5113786594838807,-0.014937129989803455,-0.028380546980626642,-2.838054698062664
15,70.11163000540998,1.9,0.5263157894736842,3,0.5170650964977542,-0.009250692975929953,-0.01757631665426701,-1.757631665426701
15,70.11163000540998,1.9,0.5263157894736842,4,0.5227480642146167,-0.0035677252590674557,-0.006778677992228255,-0.6778677992228255
15,70.11163000540998,1.9,0.5263157894736842,5,0.5284264094944267,0.002110620020742471,0.004010178039410617,0.4010178039410617
15,70.11163000540998,1.9,0.5263157894736842,6,0.5340989820148068,0.0077831925411225855,0.014788065828132801,1.4788065828132801
15,70.11163000540998,1.9,0.5263157894736842,7,0.5397646349700872,0.013448845496403017,0.025552806443165654,2.555280644316565
15,70.11163000540998,1.9,0.5263157894736842,8,0.545422225766779,0.01910643629309483,0.03630222895688007,3.6302228956880067
15,70.11163000540998,1.9,0.5263157894736842,9,0.5510706167147745,0.02475482724109035,0.047034171758071563,4.703417175807156
15,70.11163000540998,1.9,0.5263157894736842,10,0.5567086757135775,0.030392886239893335,0.05774648385579728,5.774648385579728
15,70.11163000540998,1.9,0.5263157894736842,11,0.5623352769328733,0.03601948745918915,0.06843702617245928,6.843702617245928
15,70.11163000540998,1.9,0.5263157894736842,12,0.5679493014867578,0.04163351201307364,0.07910367282483977,7.910367282483977
15,70.11163000540998,1.9,0.5263157894736842,13,0.5735496381009518,0.04723384862726765,0.08974431239180847,8.974431239180847
15,70.11163000540998,1.9,0.5263157894736842,14,0.5791351837723392,0.05281939429865501,0.10035684916744436,10.035684916744437
15,70.11163000540998,1.9,0.5263157894736842,15,0.5847048444201748,0.058389054946490604,0.11093920439833205,11.093920439833205
15,70.11163000540998,1.9,0.5263157894736842,16,0.5902575355283234,0.0639417460546392,0.12148931750381442,12.148931750381442
15,70.11163000540998,1.9,0.5263157894736842,17,0.5957921827779022,0.06947639330421806,0.13200514727801427,13.200514727801426
15,70.11163000540998,1.9,0.5263157894736842,18,0.6013077226697119,0.0749919331960277,0.1424846730724525,14.24846730724525
15,70.11163000540998,1.9,0.5263157894736842,19,0.6068031031358557,0.08048731366217154,0.15292589595812578,15.292589595812577
15,70.11163000540998,1.9,0.5263157894736842,20,0.6122772841399647,0.08596149466628056,0.163326839865933,16.3326839865933
15,70.11163000540998,1.9,0.5263157894736842,21,0.617729238265457,0.09141344879177282,0.17368555270436825,17.368555270436826
15,70.11163000540998,1.9,0.5263157894736842,22,0.6231579512912806,0.09684216181759642,0.1840001074534331,18.40001074534331
15,70.11163000540998,1.9,0.5263157894736842,23,0.6285624227546056,0.10224663328092143,0.19426860323375061,19.42686032337506
15,70.11163000540998,1.9,0.5263157894736842,24,0.6339416664999467,0.10762587702626247,0.20448916634989855,20.448916634989857
15,70.11163000540998,1.9,0.5263157894736842,25,0.6392947112142207,0.11297892174053648,0.2146599513070192,21.46599513070192
15,70.11163000540998,1.9,0.5263157894736842,26,0.6446206009472585,0.1183048114735743,0.22477914179979108,22.47791417997911
15,70.11163000540998,1.9,0.5263157894736842,27,0.6499183956173139,0.12360260614362972,0.23484495167289632,23.48449516728963
15,70.11163000540998,1.9,0.5263157894736842,28,0.6551871715011304,0.1288713820274462,0.2448556258521476,24.48556258521476
15,70.11163000540998,1.9,0.5263157894736842,29,0.6604260217081483,0.13411023223446417,0.25480944124548177,25.480944124548177
15,70.11163000540998,1.9,0.5263157894736842,30,0.6656340566384588,0.13931826716477458,0.26470470761307163,26.470470761307162
15,70.11163000540998,1.9,0.5263157894736842,31,0.6708104044241276,0.14449461495044347,0.2745397684058425,27.45397684058425
15,70.11163000540998,1.9,0.5263157894736842,32,0.6759542113535405,0.14963842187985632,0.2843130015717269,28.43130015717269
15,70.11163000540998,1.9,0.5263157894736842,33,0.681064642278439,0.1547488528047548,0.29402282032903404,29.402282032903404
15,70.11163000540998,1.9,0.5263157894736842,34,0.6861408810033428,0.15982509152965862,0.3036676739063513,30.36676739063513
15,70.11163000540998,1.9,0.5263157894736842,35,0.6911821306570757,0.1648663411833915,0.3132460482484437,31.32460482484437
15,70.11163000540998,1.9,0.5263157894736842,36,0.696187614046136,0.16987182457245187,0.32275646668765845,32.275646668765845
15,70.11163000540998,1.9,0.5263157894736842,37,0.7011565739896779,0.17484078451599372,0.33219749058038794,33.21974905803879
15,70.11163000540998,1.9,0.5263157894736842,38,0.7060882736358913,0.17977248416220715,0.34156771990819346,34.156771990819344
15,70.11163000540998,1.9,0.5263157894736842,39,0.7109819967595947,0.18466620728591054,0.3508657938432299,35.08657938432299
15,70.11163000540998,1.9,0.5263157894736842,40,0.7158370480408776,0.18952125856719337,0.3600903912776673,36.00903912776673
15,70.11163000540998,1.91,0.5235602094240838,0,0.5,-0.023560209424083767,-0.04500000000000004,-4.5000000000000036
15,70.11163000540998,1.91,0.5235602094240838,1,0.5056899084287958,-0.01787030099528797,-0.03413227490100007,-3.413227490100007
15,70.11163000540998,1.91,0.5235602094240838,2,0.5113786594838807,-0.01218154994020304,-0.023266760385787844,-2.3266760385787846
15,70.11163000540998,1.91,0.5235602094240838,3,0.5170650964977542,-0.006495112926329538,-0.012405665689289469,-1.240566568928947
15,70.11163000540998,1.91,0.5235602094240838,4,0.5227480642146167,-0.0008121452094670412,-0.0015511973500820786,-0.15511973500820786
15,70.11163000540998,1.91,0.5235602094240838,5,0.5284264094944267,0.004866200070342885,0.009294442134354874,0.9294442134354874
15,70.11163000540998,1.91,0.5235602094240838,6,0.5340989820148068,0.010538772590723,0.02012905564828088,2.0129055648280882
15,70.11163000540998,1.91,0.5235602094240838,7,0.5397646349700872,0.01620442554600343,0.030950452792866512,3.0950452792866514
15,70.11163000540998,1.91,0.5235602094240838,8,0.545422225766779,0.021862016342695245,0.04175645121454785,4.175645121454785
15,70.11163000540998,1.91,0.5235602094240838,9,0.5510706167147745,0.027510407290690764,0.052544877925219335,5.2544877925219335
15,70.11163000540998,1.91,0.5235602094240838,10,0.5567086757135775,0.03314846628949375,0.06331357061293297,6.331357061293296
15,70.11163000540998,1.91,0.5235602094240838,11,0.5623352769328733,0.03877506750878956,0.07406037894178796,7.406037894178796
15,70.11163000540998,1.91,0.5235602094240838,12,0.5679493014867578,0.04438909206267405,0.08478316583970735,8.478316583970734
15,70.11163000540998,1.91,0.5235602094240838,13,0.5735496381009518,0.049989428676868064,0.09547980877281792,9.547980877281791
15,70.11163000540998,1.91,0.5235602094240838,14,0.5791351837723392,0.055574974348255424,0.10614820100516775,10.614820100516775
15,70.11163000540998,1.91,0.5235602094240838,15,0.5847048444201748,0.06114463499609102,0.11678625284253374,11.678625284253375
15,70.11163000540998,1.91,0.5235602094240838,16,0.5902575355283234,0.06669732610423962,0.12739189285909758,12.739189285909758
15,70.11163000540998,1.91,0.5235602094240838,17,0.5957921827779022,0.07223197335381848,0.13796306910579326,13.796306910579325
15,70.11163000540998,1.91,0.5235602094240838,18,0.6013077226697119,0.07774751324562812,0.1484977502991497,14.84977502991497
15,70.11163000540998,1.91,0.5235602094240838,19,0.6068031031358557,0.08324289371177196,0.15899392698948434,15.899392698948434
15,70.11163000540998,1.91,0.5235602094240838,20,0.6122772841399647,0.08871707471588097,0.1694496127073326,16.94496127073326
15,70.11163000540998,1.91,0.5235602094240838,21,0.617729238265457,0.09416902884137324,0.17986284508702288,17.986284508702287
15,70.11163000540998,1.91,0.5235602094240838,22,0.6231579512912806,0.09959774186719683,0.19023168696634585,19.023168696634585
15,70.11163000540998,1.91,0.5235602094240838,23,0.6285624227546056,0.10500221333052184,0.2005542274612967,20.05542274612967
15,70.11163000540998,1.91,0.5235602094240838,24,0.6339416664999467,0.11038145707586289,0.21082858301489804,21.082858301489804
15,70.11163000540998,1.91,0.5235602094240838,25,0.6392947112142207,0.11573450179013689,0.22105289841916143,22.105289841916143
15,70.11163000540998,1.91,0.5235602094240838,26,0.6446206009472585,0.12106039152317472,0.23122534780926363,23.12253478092636
15,70.11163000540998,1.91,0.5235602094240838,27,0.6499183956173139,0.12635818619323014,0.24134413562906953,24.134413562906953
15,70.11163000540998,1.91,0.5235602094240838,28,0.6551871715011304,0.1316269620770466,0.25140749756715897,25.1407497567159
15,70.11163000540998,1.91,0.5235602094240838,29,0.6604260217081483,0.13686581228406458,0.26141370146256326,26.141370146256328
15,70.11163000540998,1.91,0.5235602094240838,30,0.6656340566384588,0.142073847214375,0.27136104817945617,27.136104817945615
15,70.11163000540998,1.91,0.5235602094240838,31,0.6708104044241276,0.14725019500004388,0.28124787245008376,28.124787245008378
15,70.11163000540998,1.91,0.5235602094240838,32,0.6759542113535405,0.15239400192945673,0.29107254368526225,29.107254368526224
15,70.11163000540998,1.91,0.5235602094240838,33,0.681064642278439,0.15750443285435523,0.30083346675181843,30.083346675181843
15,70.11163000540998,1.91,0.5235602094240838,34,0.6861408810033428,0.16258067157925904,0.3105290827163847,31.05290827163847
15,70.11163000540998,1.91,0.5235602094240838,35,0.6911821306570757,0.1676219212329919,0.32015786955501446,32.01578695550145
15,70.11163000540998,1.91,0.5235602094240838,36,0.696187614046136,0.17262740462205228,0.32971834282811985,32.97183428281198
15,70.11163000540998,1.91,0.5235602094240838,37,0.7011565739896779,0.17759636456559413,0.33920905632028475,33.92090563202848
15,70.11163000540998,1.91,0.5235602094240838,38,0.7060882736358913,0.18252806421180756,0.3486286026445524,34.86286026445524
15,70.11163000540998,1.91,0.5235602094240838,39,0.7109819967595947,0.18742178733551096,0.3579756138108259,35.79756138108259
15,70.11163000540998,1.91,0.5235602094240838,40,0.7158370480408776,0.1922768386167938,0.3672487617580761,36.72487617580761
15,70.11163000540998,1.95,0.5128205128205129,0,0.5,-0.012820512820512886,-0.025000000000000022,-2.500000000000002
15,70.11163000540998,1.95,0.5128205128205129,1,0.5056899084287958,-0.007130604391717088,-0.013904678563848194,-1.3904678563848194
15,70.11163000540998,1.95,0.5128205128205129,2,0.5113786594838807,-0.0014418533366321595,-0.0028116140064325945,-0.28116140064325945
15,70.11163000540998,1.95,0.5128205128205129,3,0.5170650964977542,0.0042445836772413426,0.008276938170620696,0.8276938170620696
15,70.11163000540998,1.95,0.5128205128205129,4,0.5227480642146167,0.00992755139410384,0.01935872521850257,1.935872521850257
15,70.11163000540998,1.95,0.5128205128205129,5,0.5284264094944267,0.015605896673913766,0.03043149851413196,3.043149851413196
