player,player_norm,player_id,season,week,team,opponent,game_id,market_key,line,over_price,under_price,projection,projection_minus_line,edge,recommended_side,recommended_prob,recommended_ev_percent,recommendation
Justice Hill,justice hill,18256,2024,13,BAL,Philadelphia Eagles,afa7eb720baa94269de839965e41b8b3,player_rush_yds,8.5,-110.0,-110,11.92,3.42,3.42,over,0.5563,6.202727272727282,over
D'Andre Swift,dandre swift,19210,2024,16,CHI,Detroit Lions,534fd9bc355dbfa4d35156e6d59e3913,player_rush_yds,56.5,-110.0,-110,61.89,5.390000000000001,5.390000000000001,over,0.5563,6.202727272727282,over
Josh Jacobs,josh jacobs,18269,2024,13,GB,Miami Dolphins,e6b414e1b7a012e57d1a0746769f28a2,player_rush_yds,72.5,-110.0,-110,79.21,6.709999999999994,6.709999999999994,over,0.5562,6.183636363636369,over
Tyjae Spears,tyjae spears,25323,2024,14,TEN,Jacksonville Jaguars,7d1198f17462901352e686d8d9515232,player_rush_yds,22.5,-110.0,-110,27.03,4.530000000000001,4.530000000000001,over,0.55615,6.174090909090923,over
Emanuel Wilson,emanuel wilson,25885,2024,4,SEA,,1f9f768db4ab5e36fad5080f8a338725,player_rush_yds,20.5,-110.0,-110,25.28,4.780000000000001,4.780000000000001,over,0.5561,6.1645454545454665,over
Derrick Henry,derrick henry,15514,2024,4,BAL,Buffalo Bills,ce925c8cb892e1806399345e7885828d,player_rush_yds,68.5,-110.0,-110,75.17,6.670000000000002,6.670000000000002,over,0.55605,6.15500000000001,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,1,NE,Cincinnati Bengals,5f14ebd3a8f10d141a7f0c2dcf510368,player_rush_yds,50.5,-110.0,-110,56.26,5.759999999999998,5.759999999999998,over,0.556,6.1454545454545535,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,1,DET,Los Angeles Rams,fa20351fa9ca26c47f93abc8a9b2c941,player_rush_yds,52.5,-110.0,-110,58.28,5.780000000000001,5.780000000000001,over,0.5559,6.12636363636363,over
Blake Corum,blake corum,23013,2024,12,LAR,Philadelphia Eagles,40c0ee76eb698fbd5d42139045c27c3e,player_rush_yds,9.5,-110.0,-110,13.11,3.6099999999999994,3.6099999999999994,over,0.55585,6.116818181818173,over
Tyjae Spears,tyjae spears,25323,2024,13,TEN,Washington Commanders,cea1abe8ef88e4105f4cd505b45cd781,player_rush_yds,21.5,-110.0,-110,26.31,4.809999999999999,4.809999999999999,over,0.5558,6.107272727272727,over
Javonte Williams,javonte williams,22739,2024,3,DAL,,8b6897f314b84276526a4ba371d67e20,player_rush_yds,45.5,-110.0,-110,51.67,6.170000000000002,6.170000000000002,over,0.5556,6.069090909090913,over
Najee Harris,najee harris,19302,2024,11,LAC,,1e5feffbcc2b9c122727b45963203298,player_rush_yds,51.5,-110.0,-110,57.14,5.640000000000001,5.640000000000001,over,0.5556,6.069090909090913,over
Jamaal Williams,jamaal williams,16424,2024,1,FA,,022add645ca37d612dbb69e8ef02f6b9,player_rush_yds,23.5,-110.0,-110,28.05,4.550000000000001,4.550000000000001,over,0.5556,6.069090909090913,over
Tyler Allgeier,tyler allgeier,24172,2024,3,ARI,,bd907bcbaaefa56a30c4fa2c57281a51,player_rush_yds,26.5,-110.0,-110,31.49,4.989999999999998,4.989999999999998,over,0.55545,6.040454545454555,over
Tony Pollard,tony pollard,18705,2024,16,TEN,Indianapolis Colts,f03bb31e9ff7b81ad1e18e36b7cdddb7,player_rush_yds,61.5,-110.0,-110,68.35,6.849999999999994,6.849999999999994,over,0.55545,6.040454545454555,over
Justice Hill,justice hill,18256,2024,12,BAL,Los Angeles Chargers,887b10368f0b3f33a8c47e955736da89,player_rush_yds,8.5,-110.0,-110,11.99,3.49,3.49,over,0.55535,6.021363636363642,over
Jonathan Taylor,jonathan taylor,19217,2024,15,IND,Denver Broncos,f3f5d87420f5bc34d3affc8f44a1c934,player_rush_yds,73.5,-115.0,-105,81.07,7.569999999999993,7.569999999999993,over,0.56685,5.976304347826073,over
David Montgomery,david montgomery,18239,2024,2,HOU,,787ae4144b2b45d7ef8a9c7b1ab6abd8,player_rush_yds,56.5,-110.0,-110,61.65,5.149999999999999,5.149999999999999,over,0.5551,5.97363636363637,over
Derrick Henry,derrick henry,15514,2024,2,BAL,Las Vegas Raiders,5a2bfc721fb2300d4578743aee7ad891,player_rush_yds,71.5,-110.0,-110,77.09,5.590000000000003,5.590000000000003,over,0.55505,5.964090909090924,over
David Montgomery,david montgomery,18239,2024,15,HOU,,f3d85c6f4152c6f9c28df5332d7d01ae,player_rush_yds,54.5,-110.0,-110,59.69,5.189999999999998,5.189999999999998,over,0.555,5.9545454545454675,over
Bijan Robinson,bijan robinson,23133,2024,2,ATL,Philadelphia Eagles,2cefb0f9bcf18ed3f64396174ece14ad,player_rush_yds,67.5,-110.0,-110,73.85,6.349999999999994,6.349999999999994,over,0.5547,5.897272727272728,over
James Conner,james conner,16447,2024,3,ARI,,e61fbdc294fce579705fa0ed6de85ce2,player_rush_yds,60.5,-110.0,-110,67.53,7.030000000000001,7.030000000000001,over,0.5543,5.820909090909099,over
Craig Reynolds,craig reynolds,19074,2024,16,FA,,534fd9bc355dbfa4d35156e6d59e3913,player_rush_yds,21.5,-110.0,-110,25.9,4.399999999999999,4.399999999999999,over,0.55425,5.811363636363643,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,7,DET,Minnesota Vikings,497242e77fc7f2e1fa4cc70a2bd37b20,player_rush_yds,51.5,-110.0,-110,57.6,6.100000000000001,6.100000000000001,over,0.5541,5.782727272727284,over
Miles Sanders,miles sanders,18283,2024,8,FA,,bba53e1026b6121c0255771479517a2f,player_rush_yds,16.5,-110.0,-110,19.95,3.4499999999999993,3.4499999999999993,over,0.5541,5.782727272727284,over
Jordan Mason,jordan mason,22969,2024,5,MIN,,a0877d6a0f0a97e5790884008b9974c9,player_rush_yds,86.5,-110.0,-110,92.74,6.239999999999995,6.239999999999995,over,0.5541,5.782727272727284,over
Jaylen Warren,jaylen warren,24209,2024,14,PIT,Cleveland Browns,7ae6be20a581839e77dd6b3f4eab564b,player_rush_yds,32.5,-110.0,-110,37.05,4.549999999999997,4.549999999999997,over,0.55395,5.754090909090925,over
J.K. Dobbins,jk dobbins,19245,2024,9,DEN,,fc022a0b74f3182e2da491dfe4276301,player_rush_yds,63.5,-110.0,-110,69.2,5.700000000000003,5.700000000000003,over,0.5539,5.744545454545447,over
Tyler Allgeier,tyler allgeier,24172,2024,10,ARI,,a6383a73f7e6937fcdc376b50d4dc510,player_rush_yds,35.5,-110.0,-110,40.0,4.5,4.5,over,0.5537,5.706363636363632,over
Devin Singletary,devin singletary,18280,2024,16,NYG,Atlanta Falcons,9c6ae1f00e07b696e2dd19a0efb7be8f,player_rush_yds,22.5,-110.0,-110,27.08,4.579999999999998,4.579999999999998,over,0.55355,5.677727272727273,over
Aaron Jones,aaron jones,16673,2024,1,MIN,New York Giants,c483f5c8e0ee5f1f5abdd75870eeeffc,player_rush_yds,54.5,-110.0,-110,59.67,5.170000000000002,5.170000000000002,over,0.5535,5.668181818181816,over
Jaylen Wright,jaylen wright,25987,2024,12,MIA,New England Patriots,366a8618003ac848eac5144aebbeace4,player_rush_yds,18.5,-110.0,-110,21.65,3.1499999999999986,3.1499999999999986,over,0.55295,5.563181818181828,over
Jonathan Taylor,jonathan taylor,19217,2024,1,IND,Houston Texans,60fdc65ee27ab7dbe07dc06ef35afadc,player_rush_yds,72.5,-110.0,-110,78.21,5.709999999999994,5.709999999999994,over,0.5528,5.534545454545448,over
Austin Ekeler,austin ekeler,16483,2024,10,FA,,928f8f873c2bf276d0b2a63a8f8941b4,player_rush_yds,44.5,-110.0,-110,49.17,4.670000000000002,4.670000000000002,over,0.55265,5.505909090909089,over
Kareem Hunt,kareem hunt,16425,2024,5,FA,,5e0d59f75b7f9056461e2970aca2a6cb,player_rush_yds,48.5,-110.0,-110,53.45,4.950000000000003,4.950000000000003,over,0.55245,5.467727272727274,over
Raheem Mostert,raheem mostert,14338,2024,8,LV,,2883af924ad72a75da65e3257b9284e7,player_rush_yds,36.5,-110.0,-110,40.46,3.960000000000001,3.960000000000001,over,0.5524,5.458181818181817,over
Cam Akers,cam akers,19268,2024,16,FA,,87ed34522672eabe6cb5b85c34c4e8ce,player_rush_yds,21.5,-110.0,-110,25.81,4.309999999999999,4.309999999999999,over,0.55195,5.372272727272742,over
Jonathan Taylor,jonathan taylor,19217,2024,17,IND,New York Giants,0ce683697325d7715a78889240d82cc7,player_rush_yds,92.5,-110.0,-110,98.46,5.959999999999994,5.959999999999994,over,0.5519,5.3627272727272635,over
Kyren Williams,kyren williams,23059,2024,4,LAR,Chicago Bears,e603ee3c4035a8558b9bcb6aded87ff4,player_rush_yds,77.5,-110.0,-110,83.42,5.920000000000002,5.920000000000002,over,0.5518,5.343636363636362,over
De'Von Achane,devon achane,23136,2024,1,MIA,Jacksonville Jaguars,8c0e75b0a4ea07212e741acf25ad96b6,player_rush_yds,52.5,-110.0,-110,57.79,5.289999999999999,5.289999999999999,over,0.55175,5.334090909090905,over
Rico Dowdle,rico dowdle,19647,2024,14,PIT,,2fd335893dbb8ab9c0e1aea6c98a969c,player_rush_yds,62.5,-110.0,-110,68.71,6.209999999999994,6.209999999999994,over,0.5516,5.3054545454545465,over
Jaylen Warren,jaylen warren,24209,2024,10,PIT,Washington Commanders,928f8f873c2bf276d0b2a63a8f8941b4,player_rush_yds,30.5,-110.0,-110,34.95,4.450000000000003,4.450000000000003,over,0.55135,5.257727272727275,over
Devin Singletary,devin singletary,18280,2024,14,NYG,New Orleans Saints,20f2d85ab93463d3c7dbe2573da7f892,player_rush_yds,25.5,-110.0,-110,29.61,4.109999999999999,4.109999999999999,over,0.55125,5.238636363636373,over
Breece Hall,breece hall,22982,2024,7,NYJ,Pittsburgh Steelers,6103604599da91e8a44ce683292242ec,player_rush_yds,62.5,-110.0,-110,68.02,5.519999999999996,5.519999999999996,over,0.55095,5.1813636363636455,over
James Conner,james conner,16447,2024,12,ARI,,d9a2e1ead2367a3b0f46d247ed5b2906,player_rush_yds,66.5,-110.0,-110,72.67,6.170000000000002,6.170000000000002,over,0.55075,5.143181818181819,over
Kyren Williams,kyren williams,23059,2024,2,LAR,Arizona Cardinals,db997fc1b5fe71f4960012f81c21a017,player_rush_yds,74.5,-110.0,-110,79.93,5.430000000000007,5.430000000000007,over,0.54985,4.9713636363636295,over
Tyjae Spears,tyjae spears,25323,2024,4,TEN,Miami Dolphins,a207d1faa78a276de49cdebb7ef4fc0e,player_rush_yds,24.5,-110.0,-110,28.26,3.7600000000000016,3.7600000000000016,over,0.54985,4.9713636363636295,over
Alexander Mattison,alexander mattison,18621,2024,3,FA,,49397bc00cf6d5e50f0a943538f1b00d,player_rush_yds,22.5,-110.0,-110,27.17,4.670000000000002,4.670000000000002,over,0.5497,4.942727272727271,over
Josh Jacobs,josh jacobs,18269,2024,12,GB,San Francisco 49ers,b26e961510947a770532c902ceb27e75,player_rush_yds,70.5,-110.0,-110,76.11,5.609999999999999,5.609999999999999,over,0.54955,4.914090909090913,over
Ty Chandler,ty chandler,19471,2024,4,NO,,1f9f768db4ab5e36fad5080f8a338725,player_rush_yds,26.5,-110.0,-110,30.74,4.239999999999998,4.239999999999998,over,0.54935,4.875909090909097,over
Alvin Kamara,alvin kamara,16421,2024,5,NO,Kansas City Chiefs,5e0d59f75b7f9056461e2970aca2a6cb,player_rush_yds,65.5,-110.0,-110,71.33,5.829999999999998,5.829999999999998,over,0.54935,4.875909090909097,over
Kyren Williams,kyren williams,23059,2024,15,LAR,San Francisco 49ers,b89ffb3a984d693fd6e69cdc3f2d585a,player_rush_yds,72.5,-110.0,-110,78.34,5.840000000000003,5.840000000000003,over,0.5493,4.866363636363641,over
Jerome Ford,jerome ford,22921,2024,13,WAS,,e73de417d2fd01292ed12cea2a906903,player_rush_yds,14.5,-110.0,-110,17.97,3.469999999999999,3.469999999999999,over,0.54925,4.8568181818181895,over
Bijan Robinson,bijan robinson,23133,2024,11,ATL,Denver Broncos,4baedb2bf9b85f9b9ec40e88bacc1792,player_rush_yds,67.5,-110.0,-110,72.62,5.1200000000000045,5.1200000000000045,over,0.54915,4.837727272727283,over
Rico Dowdle,rico dowdle,19647,2024,1,PIT,,a1682ca5d9e0c4b14d19ed69d6299806,player_rush_yds,34.5,-110.0,-110,38.77,4.270000000000003,4.270000000000003,over,0.548,4.618181818181832,over
Zach Charbonnet,zach charbonnet,23152,2024,16,SEA,Minnesota Vikings,87ed34522672eabe6cb5b85c34c4e8ce,player_rush_yds,27.5,-110.0,-110,23.56,-3.9400000000000013,-3.9400000000000013,under,0.548,4.618181818181832,under
Audric Estime,audric estime,23054,2024,12,NO,,19d5cf9ece71b4671440a3b9e03942c4,player_rush_yds,25.5,-110.0,-110,29.33,3.8299999999999983,3.8299999999999983,over,0.5477,4.560909090909088,over
Rachaad White,rachaad white,23891,2024,5,WAS,,b516611a4ade7c4d55fcde561ed71328,player_rush_yds,34.5,-110.0,-110,39.03,4.530000000000001,4.530000000000001,over,0.54765,4.551363636363637,over
Isaac Guerendo,isaac guerendo,26392,2024,17,SF,Detroit Lions,987f7eb725e6a3937511b6c60dee5f18,player_rush_yds,57.5,-110.0,-110,62.56,5.060000000000002,5.060000000000002,over,0.5476,4.54181818181818,over
De'Von Achane,devon achane,23136,2024,7,MIA,Indianapolis Colts,3d634649562df7c3b2b22d626162a9c9,player_rush_yds,48.5,-110.0,-110,53.64,5.140000000000001,5.140000000000001,over,0.54755,4.532272727272729,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,6,DET,Dallas Cowboys,d4d2902446e120ea6f1afafdc0b3d55d,player_rush_yds,57.5,-110.0,-110,62.34,4.840000000000003,4.840000000000003,over,0.5475,4.5227272727272725,over
Devin Singletary,devin singletary,18280,2024,1,NYG,Minnesota Vikings,c483f5c8e0ee5f1f5abdd75870eeeffc,player_rush_yds,53.5,-110.0,-110,57.86,4.359999999999999,4.359999999999999,over,0.5474,4.503636363636366,over
D'Andre Swift,dandre swift,19210,2024,8,CHI,Washington Commanders,fb5217800ed73d9cae485efbba37ba96,player_rush_yds,60.5,-110.0,-110,65.36,4.859999999999999,4.859999999999999,over,0.54735,4.4940909090909145,over
Travis Etienne Jr.,travis etienne,19231,2024,1,NO,,8c0e75b0a4ea07212e741acf25ad96b6,player_rush_yds,56.5,-110.0,-110,61.9,5.399999999999999,5.399999999999999,over,0.5473,4.484545454545463,over
Braelon Allen,braelon allen,24346,2024,13,NYJ,Seattle Seahawks,63057e9eb2da9cc89ac93911769b9a3e,player_rush_yds,28.5,-110.0,-110,24.46,-4.039999999999999,-4.039999999999999,under,0.5472,4.465454545454556,under
Audric Estime,audric estime,23054,2024,8,NO,,bba53e1026b6121c0255771479517a2f,player_rush_yds,18.5,-110.0,-110,15.2,-3.3000000000000007,-3.3000000000000007,under,0.54715,4.455909090909099,under
Najee Harris,najee harris,19302,2024,17,LAC,,ce94e5673c8b7a0834f1948f1c5f52c7,player_rush_yds,44.5,-110.0,-110,49.38,4.880000000000003,4.880000000000003,over,0.5471,4.446363636363648,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,5,DEN,Las Vegas Raiders,9a9219cd7180fe6481e6bd9e460a7622,player_rush_yds,29.5,-110.0,-110,33.97,4.469999999999999,4.469999999999999,over,0.54695,4.4177272727272845,over
James Conner,james conner,16447,2024,14,ARI,,8c7efb50e0c8c9be94e7b969c58da045,player_rush_yds,61.5,-110.0,-110,66.96,5.459999999999994,5.459999999999994,over,0.54685,4.39863636363636,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,10,DET,Houston Texans,e27b5c11ba461a77a8e7773b2ea30238,player_rush_yds,60.5,-110.0,-110,66.03,5.530000000000001,5.530000000000001,over,0.54665,4.360454545454545,over
Javonte Williams,javonte williams,22739,2024,2,DAL,,3a300e2fb659ca896b5e60252f13150c,player_rush_yds,41.5,-110.0,-110,46.01,4.509999999999998,4.509999999999998,over,0.54645,4.32227272727273,over
Tony Pollard,tony pollard,18705,2024,3,TEN,Green Bay Packers,81cee90c26bf0ec45c3bc946b8143e19,player_rush_yds,62.5,-110.0,-110,67.95,5.450000000000003,5.450000000000003,over,0.5464,4.31272727272728,over
Kenneth Gainwell,kenneth gainwell,23310,2024,14,TB,,757ca79be58cadb6fece7718e6e260a2,player_rush_yds,19.5,-110.0,-110,16.72,-2.780000000000001,-2.780000000000001,under,0.546,4.236363636363649,under
Alvin Kamara,alvin kamara,16421,2024,2,NO,Dallas Cowboys,5b05775b536cda3f2efab93935af4f54,player_rush_yds,49.5,-110.0,-110,54.28,4.780000000000001,4.780000000000001,over,0.54585,4.2077272727272685,over
Tony Pollard,tony pollard,18705,2024,13,TEN,Washington Commanders,cea1abe8ef88e4105f4cd505b45cd781,player_rush_yds,62.5,-110.0,-110,68.07,5.569999999999993,5.569999999999993,over,0.5457,4.179090909090904,over
Alexander Mattison,alexander mattison,18621,2024,17,FA,,398f58cef1cbb3c99805b52375104238,player_rush_yds,45.5,-110.0,-110,50.7,5.200000000000003,5.200000000000003,over,0.54525,4.093181818181824,over
De'Von Achane,devon achane,23136,2024,2,MIA,Buffalo Bills,ddd9b67cf1d68282e1e8652000c0d015,player_rush_yds,52.5,-110.0,-110,56.8,4.299999999999997,4.299999999999997,over,0.5447,3.988181818181813,over
David Montgomery,david montgomery,18239,2024,12,HOU,,2f2541411e68f807dc47d527f5dd4cba,player_rush_yds,58.5,-110.0,-110,62.93,4.43,4.43,over,0.5442,3.892727272727281,over
Braelon Allen,braelon allen,24346,2024,9,NYJ,Houston Texans,edde9aeb8a9114f38b30b45c7cffbfa8,player_rush_yds,22.5,-110.0,-110,26.09,3.59,3.59,over,0.5441,3.8736363636363738,over
Carson Steele,carson steele,26372,2024,4,PHI,,b839e959b4e28cdd96341dbcf99d4a42,player_rush_yds,47.5,-110.0,-110,52.82,5.32,5.32,over,0.544,3.854545454545466,over
Tyjae Spears,tyjae spears,25323,2024,3,TEN,Green Bay Packers,81cee90c26bf0ec45c3bc946b8143e19,player_rush_yds,27.5,-110.0,-110,30.89,3.3900000000000006,3.3900000000000006,over,0.5437,3.797272727272727,over
Rico Dowdle,rico dowdle,19647,2024,5,PIT,Dallas Cowboys,504a7b09264059083346ab086141da30,player_rush_yds,40.5,-110.0,-110,44.83,4.329999999999998,4.329999999999998,over,0.5434,3.7400000000000047,over
Devin Singletary,devin singletary,18280,2024,2,NYG,Washington Commanders,495d9f2c316b05ef092099ef9401a180,player_rush_yds,53.5,-110.0,-110,57.89,4.390000000000001,4.390000000000001,over,0.5433,3.720909090909097,over
Breece Hall,breece hall,22982,2024,1,NYJ,San Francisco 49ers,d94f808523ced7460f7c88c758c481f5,player_rush_yds,64.5,-110.0,-110,69.33,4.829999999999998,4.829999999999998,over,0.543,3.6636363636363747,over
Tyler Allgeier,tyler allgeier,24172,2024,1,ARI,,92665529cce6b8089e793d1e7d5e4b66,player_rush_yds,27.5,-110.0,-110,31.37,3.870000000000001,3.870000000000001,over,0.543,3.6636363636363747,over
Chuba Hubbard,chuba hubbard,19792,2024,8,CAR,Denver Broncos,bba53e1026b6121c0255771479517a2f,player_rush_yds,61.5,-110.0,-110,66.43,4.930000000000007,4.930000000000007,over,0.5428,3.625454545454543,over
Zach Charbonnet,zach charbonnet,23152,2024,17,SEA,Chicago Bears,1cc92f3601760bad475efd70d52ca482,player_rush_yds,68.5,-110.0,-110,73.38,4.8799999999999955,4.8799999999999955,over,0.54255,3.5777272727272713,over
Kenneth Walker III,kenneth walker,23021,2024,12,KC,,d9a2e1ead2367a3b0f46d247ed5b2906,player_rush_yds,62.5,-110.0,-110,67.25,4.75,4.75,over,0.5425,3.56818181818182,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,2,NE,Seattle Seahawks,42d27889b51ada96c20671b30129ce4e,player_rush_yds,62.5,-110.0,-110,67.48,4.980000000000004,4.980000000000004,over,0.5425,3.56818181818182,over
Zach Charbonnet,zach charbonnet,23152,2024,12,SEA,Arizona Cardinals,d9a2e1ead2367a3b0f46d247ed5b2906,player_rush_yds,15.5,-105.0,-115,17.48,1.9800000000000004,1.9800000000000004,over,0.53045,3.5640476190476167,over
Chase Brown,chase brown,25324,2024,7,CIN,Cleveland Browns,63e9b5302666e36b47431100bcb22973,player_rush_yds,50.5,-110.0,-110,54.55,4.049999999999997,4.049999999999997,over,0.54235,3.5395454545454563,over
Tyler Allgeier,tyler allgeier,24172,2024,17,ARI,,5f99b5d40cf65d48be81c3812cd1e95e,player_rush_yds,29.5,-110.0,-110,33.41,3.9099999999999966,3.9099999999999966,over,0.542,3.472727272727283,over
Isiah Pacheco,isiah pacheco,24333,2024,2,DET,,faaeaab20409da65e7314cc1857ccfba,player_rush_yds,66.5,-110.0,-110,71.54,5.040000000000006,5.040000000000006,over,0.54185,3.4440909090909244,over
Ameer Abdullah,ameer abdullah,13924,2024,16,JAC,,d93e285150cc30bb71e930879219d26e,player_rush_yds,18.5,-110.0,-110,21.35,2.8500000000000014,2.8500000000000014,over,0.5418,3.434545454545451,over
Jonathan Taylor,jonathan taylor,19217,2024,10,IND,Buffalo Bills,80899c1a82df27832eff9206d9c2ab1b,player_rush_yds,80.5,-110.0,-110,84.87,4.3700000000000045,4.3700000000000045,over,0.54175,3.4249999999999945,over
Tyler Allgeier,tyler allgeier,24172,2024,16,ARI,,9c6ae1f00e07b696e2dd19a0efb7be8f,player_rush_yds,37.5,-114.0,-106,34.46,-3.039999999999999,-3.039999999999999,under,0.5321,3.40811320754717,under
Kyren Williams,kyren williams,23059,2024,7,LAR,Las Vegas Raiders,2bc06cb4fb03e96b39448675c1943487,player_rush_yds,89.5,-110.0,-110,94.78,5.280000000000001,5.280000000000001,over,0.5414,3.358181818181821,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,10,NE,Chicago Bears,c885c70be6b073f94096eb0db2a27c3c,player_rush_yds,56.5,-110.0,-110,61.04,4.539999999999999,4.539999999999999,over,0.54135,3.3486363636363703,over
Chase Brown,chase brown,25324,2024,11,CIN,Los Angeles Chargers,a2b3fd60eede2230285512b8c3b4eed3,player_rush_yds,63.5,-110.0,-110,69.27,5.769999999999996,5.769999999999996,over,0.5412,3.3200000000000065,over
James Conner,james conner,16447,2024,9,ARI,,597e7fb5542c56bda7f1a73402cd47e0,player_rush_yds,70.5,-110.0,-110,75.31,4.810000000000002,4.810000000000002,over,0.54115,3.3104545454545553,over
Ty Johnson,ty johnson,18406,2024,6,BUF,New York Jets,79b5655b7342104f50bc735a5d838b71,player_rush_yds,24.5,-110.0,-110,28.03,3.530000000000001,3.530000000000001,over,0.5411,3.300909090909099,over
Najee Harris,najee harris,19302,2024,5,LAC,,504a7b09264059083346ab086141da30,player_rush_yds,68.5,-110.0,-110,73.68,5.180000000000007,5.180000000000007,over,0.541,3.281818181818191,over
Jonathan Taylor,jonathan taylor,19217,2024,2,IND,Green Bay Packers,c4e5642a8746f3e8fbb09d59a611ffe4,player_rush_yds,80.5,-110.0,-110,85.23,4.730000000000004,4.730000000000004,over,0.5407,3.224545454545452,over
Zach Charbonnet,zach charbonnet,23152,2024,14,SEA,Arizona Cardinals,8c7efb50e0c8c9be94e7b969c58da045,player_rush_yds,61.5,-110.0,-110,65.98,4.480000000000004,4.480000000000004,over,0.5405,3.1863636363636374,over
Ameer Abdullah,ameer abdullah,13924,2024,12,JAC,,19d5cf9ece71b4671440a3b9e03942c4,player_rush_yds,35.5,-110.0,-110,38.35,2.8500000000000014,2.8500000000000014,over,0.5401,3.1100000000000074,over
Tank Bigsby,tank bigsby,22908,2024,17,PHI,,68e8e424d470fb6d60f1b2f0a3f3d1e3,player_rush_yds,47.5,-110.0,-110,51.18,3.6799999999999997,3.6799999999999997,over,0.54,3.0909090909090997,over
Zach Charbonnet,zach charbonnet,23152,2024,9,SEA,Los Angeles Rams,8baadfa082af81fe72b1cfd941d96edf,player_rush_yds,18.5,-110.0,-110,21.05,2.5500000000000007,2.5500000000000007,over,0.53995,3.0813636363636485,over
Chase Brown,chase brown,25324,2024,1,CIN,New England Patriots,5f14ebd3a8f10d141a7f0c2dcf510368,player_rush_yds,33.5,-110.0,-110,36.61,3.1099999999999994,3.1099999999999994,over,0.53965,3.024090909090904,over
Aaron Jones,aaron jones,16673,2024,4,MIN,Green Bay Packers,1f9f768db4ab5e36fad5080f8a338725,player_rush_yds,59.5,-110.0,-110,63.89,4.390000000000001,4.390000000000001,over,0.53955,3.005000000000002,over
Jaylen Warren,jaylen warren,24209,2024,13,PIT,Cincinnati Bengals,041764a17c3ecb1fccd45fc75b7a2b49,player_rush_yds,38.5,-110.0,-110,41.34,2.8400000000000034,2.8400000000000034,over,0.53915,2.928636363636372,over
Tony Pollard,tony pollard,18705,2024,6,TEN,Indianapolis Colts,bdc58f80a5a9b4515ee631fddc63a2c8,player_rush_yds,65.5,-110.0,-110,70.49,4.989999999999995,4.989999999999995,over,0.5387,2.842727272727269,over
Najee Harris,najee harris,19302,2024,12,LAC,,3544bdfabe61cc6d4389984a5ca83955,player_rush_yds,73.5,-110.0,-110,69.34,-4.159999999999997,-4.159999999999997,under,0.53835,2.7759090909090958,under
Chuba Hubbard,chuba hubbard,19792,2024,15,CAR,Dallas Cowboys,5e028b3e2019613c56d3431d4e04e46d,player_rush_yds,87.5,-110.0,-110,83.07,-4.430000000000007,-4.430000000000007,under,0.5381,2.7281818181818296,under
Tyrone Tracy Jr.,tyrone tracy,22980,2024,4,NYG,Dallas Cowboys,b08196b0745d9e2e0bebfe8627fc5a1f,player_rush_yds,12.5,-110.0,-110,14.84,2.34,2.34,over,0.53805,2.718636363636373,over
Saquon Barkley,saquon barkley,17240,2024,3,PHI,New Orleans Saints,326301fd41fe90d64929b44a2e227b23,player_rush_yds,72.5,-110.0,-110,77.3,4.799999999999997,4.799999999999997,over,0.53805,2.718636363636373,over
Isiah Pacheco,isiah pacheco,24333,2024,16,DET,,5000078dc935bf60015a51c01eaee016,player_rush_yds,49.5,-110.0,-110,52.96,3.460000000000001,3.460000000000001,over,0.53795,2.699545454545466,over
Kenneth Walker III,kenneth walker,23021,2024,1,KC,,afb7e137dbb2a3de38d2d3cb68897e3b,player_rush_yds,67.5,-110.0,-110,71.86,4.359999999999999,4.359999999999999,over,0.5379,2.6900000000000146,over
Bucky Irving,bucky irving,25981,2024,4,TB,Philadelphia Eagles,6b08b0416089dbb0459c208f5c0c6d41,player_rush_yds,37.5,-110.0,-110,40.77,3.270000000000003,3.270000000000003,over,0.5375,2.6136363636363624,over
James Cook,james cook,22958,2024,17,BUF,New York Jets,eb5a71180b3558fdc20a896e98c00385,player_rush_yds,64.5,-110.0,-110,69.31,4.810000000000002,4.810000000000002,over,0.53745,2.6040909090909112,over
James Conner,james conner,16447,2024,1,ARI,,7a5e353202d40a844491fa5753bc3097,player_rush_yds,55.5,-110.0,-110,59.12,3.6199999999999974,3.6199999999999974,over,0.5374,2.5945454545454547,over
Raheem Blackshear,raheem blackshear,20100,2024,17,FA,,cb4060acc9d027ca0069619ef9983415,player_rush_yds,32.5,-110.0,-110,35.23,2.729999999999997,2.729999999999997,over,0.5371,2.537272727272738,over
Najee Harris,najee harris,19302,2024,13,LAC,,041764a17c3ecb1fccd45fc75b7a2b49,player_rush_yds,56.5,-110.0,-110,60.29,3.789999999999999,3.789999999999999,over,0.53695,2.508636363636374,over
Isiah Pacheco,isiah pacheco,24333,2024,13,DET,,d703217fef577dba3f2d0c38881dd7d3,player_rush_yds,45.5,-110.0,-110,41.39,-4.109999999999999,-4.109999999999999,under,0.53685,2.4895454545454667,under
