decimal_odds,breakeven_prob,projection_minus_line,p_over,edge_prob,ev_per_1_unit,ev_percent
1.9,0.5263157894736842,17,0.5980170343035403,0.07170124482985607,0.13623236517672643,13.623236517672643
1.9,0.5263157894736842,18,0.603654876604302,0.07733908713061777,0.14694426554817364,14.694426554817364
1.9,0.5263157894736842,19,0.6092711259270067,0.08295533645332254,0.15761513926131276,15.761513926131276
1.9,0.5263157894736842,20,0.614864672376058,0.08854888290237384,0.16824287751451017,16.824287751451017
1.9,0.5263157894736842,21,0.6204344202017582,0.09411863072807403,0.17882539838334055,17.882539838334054
1.9,0.5263157894736842,22,0.6259792884408845,0.09966349896720028,0.18936064803768038,18.936064803768037
1.9,0.5263157894736842,23,0.6314982115419572,0.105182422068273,0.1998466019297186,19.98466019297186
1.9,0.5263157894736842,24,0.6369901399746066,0.11067435050092245,0.21028126595175256,21.028126595175255
1.9,0.5263157894736842,25,0.6424540408224595,0.11613825134877531,0.220662677562673,22.0662677562673
1.9,0.5263157894736842,26,0.6478888983589953,0.12157310888531114,0.23098890688209106,23.098890688209107
1.9,0.5263157894736842,27,0.6532937146058462,0.126977925132162,0.24125805775110765,24.125805775110763
1.9,0.5263157894736842,28,0.6586675098730354,0.13235172039935117,0.25146826875876716,25.146826875876716
1.9,0.5263157894736842,29,0.6640093232806821,0.1376935338069979,0.26161771423329583,26.161771423329583
1.9,0.5263157894736842,30,0.6693182132617195,0.1430024237880353,0.2717046051972669,27.170460519726692
1.9,0.5263157894736842,31,0.6745932580452039,0.1482774685715197,0.28172719028588733,28.172719028588734
1.9,0.5263157894736842,32,0.6798335561198192,0.15351776664613503,0.29168375662765644,29.168375662765644
1.9,0.5263157894736842,33,0.6850382266772079,0.15872243720352375,0.30157263068669504,30.157263068669504
1.9,0.5263157894736842,34,0.6902064100347889,0.1638906205611047,0.31139217906609884,31.139217906609883
1.9,0.5263157894736842,35,0.6953372680377502,0.16902147856406602,0.3211408092717253,32.11408092717253
1.9,0.5263157894736842,36,0.7004299844399333,0.17411419496624914,0.3308169704358732,33.08169704358732
1.9,0.5263157894736842,37,0.7054837652633545,0.17916797578967036,0.3404191540003736,34.04191540003736
1.9,0.5263157894736842,38,0.7104978391361388,0.18418204966245466,0.34994589435866374,34.994589435866374
1.9,0.5263157894736842,39,0.71547145760867,0.18915566813498585,0.359395769456473,35.9395769456473
1.9,0.5263157894736842,40,0.72040389544779,0.19408810597410586,0.368767401350801,36.8767401350801
1.91,0.5235602094240838,0,0.5,-0.023560209424083767,-0.04500000000000004,-4.5000000000000036
1.91,0.5235602094240838,1,0.5058247669357622,-0.017735442488321596,-0.03387469515269431,-3.387469515269431
1.91,0.5235602094240838,2,0.5116482922409993,-0.011911917183084486,-0.022751761819691407,-2.2751761819691407
1.91,0.5235602094240838,3,0.5174693350791425,-0.006090874344941266,-0.011633569998837856,-1.1633569998837856
1.91,0.5235602094240838,4,0.5232866562006897,-0.00027355322339406296,-0.0005224866566826969,-0.05224866566826969
1.91,0.5235602094240838,5,0.5290990187346243,0.005538809310540516,0.01057912578313236,1.057912578313236
1.91,0.5235602094240838,6,0.5349051889773018,0.011344979553218004,0.021668910946646358,2.166891094664636
1.91,0.5235602094240838,7,0.5407039371779638,0.017143727753880067,0.032744520009910905,3.2744520009910905
1.91,0.5235602094240838,8,0.5464940383200472,0.022933828895963404,0.04380361319129006,4.380361319129006
1.91,0.5235602094240838,9,0.5522742728974601,0.02871406347337635,0.05484386123414875,5.484386123414875
1.91,0.5235602094240838,10,0.5580434276850068,0.03448321826092304,0.06586294687836292,6.586294687836292
1.91,0.5235602094240838,11,0.5638002965021484,0.04024008707806459,0.07685856631910337,7.685856631910337
1.91,0.5235602094240838,12,0.5695436809692986,0.04598347154521487,0.08782843065136037,8.782843065136037
1.91,0.5235602094240838,13,0.5752723912558668,0.051712181831783055,0.09877026729870564,9.877026729870565
1.91,0.5235602094240838,14,0.5809852468192658,0.05742503739518201,0.10968182142479754,10.968182142479755
1.91,0.5235602094240838,15,0.5866810771341253,0.06312086771004155,0.12056085732617927,12.056085732617927
1.91,0.5235602094240838,16,0.5923587224109577,0.0687985129868739,0.13140515980492906,13.140515980492907
1.91,0.5235602094240838,17,0.5980170343035403,0.07445682487945648,0.14221253551976187,14.221253551976186
1.91,0.5235602094240838,18,0.603654876604302,0.08009466718021818,0.15298081431421673,15.298081431421673
1.91,0.5235602094240838,19,0.6092711259270067,0.08571091650292295,0.1637078505205828,16.370785052058277
1.91,0.5235602094240838,20,0.614864672376058,0.09130446295197425,0.17439152423827076,17.439152423827075
1.91,0.5235602094240838,21,0.6204344202017582,0.09687421077767444,0.1850297425853581,18.502974258535808
1.91,0.5235602094240838,22,0.6259792884408845,0.1024190790168007,0.1956204409220893,19.56204409220893
1.91,0.5235602094240838,23,0.6314982115419572,0.10793800211787341,0.20616158404513818,20.61615840451382
1.91,0.5235602094240838,24,0.6369901399746066,0.11342993055052286,0.21665116735149859,21.66511673514986
1.91,0.5235602094240838,25,0.6424540408224595,0.11889383139837573,0.2270872179708976,22.70872179708976
1.91,0.5235602094240838,26,0.6478888983589953,0.12432868893491156,0.237467795865681,23.746779586568103
1.91,0.5235602094240838,27,0.6532937146058462,0.1297335051817624,0.24779099489716616,24.779099489716614
1.91,0.5235602094240838,28,0.6586675098730354,0.13510730044895158,0.2580549438574975,25.80549438574975
1.91,0.5235602094240838,29,0.6640093232806821,0.1404491138565983,0.2682578074661027,26.825780746610274
1.91,0.5235602094240838,30,0.6693182132617195,0.1457580038376357,0.2783977873298842,27.839778732988417
1.91,0.5235602094240838,31,0.6745932580452039,0.1510330486211201,0.2884731228663393,28.84731228663393
1.91,0.5235602094240838,32,0.6798335561198192,0.15627334669573545,0.2984820921888547,29.84820921888547
1.91,0.5235602094240838,33,0.6850382266772079,0.16147801725312416,0.3084230129534671,30.842301295346708
1.91,0.5235602094240838,34,0.6902064100347889,0.16664620061070512,0.3182942431664467,31.829424316644673
1.91,0.5235602094240838,35,0.6953372680377502,0.17177705861366643,0.3280941819521028,32.809418195210284
1.91,0.5235602094240838,36,0.7004299844399333,0.17686977501584955,0.33782127028027253,33.782127028027254
1.91,0.5235602094240838,37,0.7054837652633545,0.18192355583927078,0.3474739916530071,34.747399165300706
1.91,0.5235602094240838,38,0.7104978391361388,0.18693762971205508,0.3570508727500251,35.70508727500251
1.91,0.5235602094240838,39,0.71547145760867,0.19191124818458627,0.36655048403255974,36.655048403255975
1.91,0.5235602094240838,40,0.72040389544779,0.19684368602370628,0.37597144030527896,37.59714403052789
1.95,0.5128205128205129,0,0.5,-0.012820512820512886,-0.025000000000000022,-2.500000000000002
1.95,0.5128205128205129,1,0.5058247669357622,-0.006995745884750715,-0.013641704475263805,-1.3641704475263805
1.95,0.5128205128205129,2,0.5116482922409993,-0.0011722205795136054,-0.002285830130051403,-0.22858301300514028
1.95,0.5128205128205129,3,0.5174693350791425,0.004648822258629615,0.00906520340432787,0.9065203404327871
1.95,0.5128205128205129,4,0.5232866562006897,0.010466143380176818,0.02040897959134491,2.040897959134491
1.95,0.5128205128205129,5,0.5290990187346243,0.016278505914111396,0.03174308653251734,3.174308653251734
1.95,0.5128205128205129,6,0.5349051889773018,0.022084676156788885,0.043065118505738464,4.3065118505738464
1.95,0.5128205128205129,7,0.5407039371779638,0.027883424357450948,0.054372677497029454,5.437267749702945
1.95,0.5128205128205129,8,0.5464940383200472,0.033673525499534285,0.065663374724092,6.5663374724092005
1.95,0.5128205128205129,9,0.5522742728974601,0.03945376007694723,0.07693483215004715,7.693483215004715
1.95,0.5128205128205129,10,0.5580434276850068,0.045222914864493924,0.08818468398576329,8.818468398576329
1.95,0.5128205128205129,11,0.5638002965021484,0.05097978368163547,0.0994105781791893,9.94105781791893
1.95,0.5128205128205129,12,0.5695436809692986,0.05672316814878575,0.11061017789013228,11.061017789013228
1.95,0.5128205128205129,13,0.5752723912558668,0.062451878435353936,0.12178116294894026,12.178116294894025
1.95,0.5128205128205129,14,0.5809852468192658,0.06816473399875289,0.13292123129756828,13.292123129756828
1.95,0.5128205128205129,15,0.5866810771341253,0.07386056431361243,0.14402810041154435,14.402810041154435
1.95,0.5128205128205129,16,0.5923587224109577,0.07953820959044478,0.15509950870136746,15.509950870136747
1.95,0.5128205128205129,17,0.5980170343035403,0.08519652148302737,0.1661332168919034,16.613321689190343
1.95,0.5128205128205129,18,0.603654876604302,0.09083436378378906,0.17712700937838877,17.712700937838875
1.95,0.5128205128205129,19,0.6092711259270067,0.09645061310649383,0.1880786955576631,18.80786955576631
1.95,0.5128205128205129,20,0.614864672376058,0.10204415955554513,0.1989861111333131,19.89861111333131
1.95,0.5128205128205129,21,0.6204344202017582,0.10761390738124532,0.20984711939342848,20.984711939342848
1.95,0.5128205128205129,22,0.6259792884408845,0.11315877562037158,0.22065961245972465,22.065961245972467
1.95,0.5128205128205129,23,0.6314982115419572,0.11867769872144429,0.23142151250681642,23.142151250681643
1.95,0.5128205128205129,24,0.6369901399746066,0.12416962715409374,0.2421307729504829,24.21307729504829
1.95,0.5128205128205129,25,0.6424540408224595,0.1296335280019466,0.252785379603796,25.278537960379598
