season,week,source,scoring,position,player,player_clean,team,fpid,mflid,filename,fp_points_std,fp_points_half,fp_points_ppr,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_pass_att,fp_pass_cmp,fp_pass_yds,fp_pass_tds,fp_pass_int,fp_fumbles,fp_ret_tds,fp_2pt_tds
2024,7,fantasypros_api,STD,WR,Xavier Legette,xavier legette,CAR,26136,16639.0,xavier-legette.php,6.18,8.12,10.06,3.88,46.4,0.24,0.23,1.21,0.01,,,,,,0.03,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jaylen Waddle,jaylen waddle,DEN,19790,15284.0,jaylen-waddle.php,6.07,8.03,9.98,3.91,48.53,0.2,0.19,1.03,0.01,,,,,,0.05,0.0,0.0
2024,7,fantasypros_api,STD,WR,Romeo Doubs,romeo doubs,NE,23794,15779.0,romeo-doubs.php,6.24,8.02,9.8,3.55,43.42,0.33,0.0,0.08,0.0,,,,,,0.05,0.0,0.0
2024,7,fantasypros_api,STD,WR,Joshua Palmer,joshua palmer,BUF,22845,15319.0,josh-palmer.php,6.13,7.91,9.69,3.56,43.02,0.32,0.0,0.11,0.0,,,,,,0.04,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ray-Ray McCloud III,ray-ray mccloud,FA,17530,13641.0,ray-ray-mccloud.php,6.1,7.87,9.64,3.54,39.39,0.29,0.42,3.7,0.02,,,,,,0.03,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tre Tucker,tre tucker,LV,25337,16287.0,tre-tucker.php,5.99,7.72,9.46,3.47,43.78,0.19,0.48,3.3,0.03,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Christian Watson,christian watson,GB,23886,15789.0,christian-watson.php,6.39,7.9,9.4,3.01,44.71,0.33,0.0,0.39,0.0,,,,,,0.04,0.0,0.0
2024,7,fantasypros_api,STD,WR,Khalil Shakir,khalil shakir,BUF,23748,15761.0,khalil-shakir.php,5.75,7.54,9.32,3.56,41.34,0.27,0.05,0.31,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Gabe Davis,gabe davis,FA,19398,14845.0,gabriel-davis.php,6.31,7.8,9.29,2.99,42.19,0.36,0.0,0.09,0.0,,,,,,0.04,0.0,0.0
2024,7,fantasypros_api,STD,WR,Demarcus Robinson,demarcus robinson,SF,15665,12785.0,demarcus-robinson.php,5.66,7.26,8.85,3.19,40.94,0.27,0.0,0.11,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Bub Means,bub means,NO,26354,16751.0,bub-means.php,5.28,7.02,8.76,3.48,41.97,0.19,0.0,0.0,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Michael Wilson,michael wilson,ARI,25333,16206.0,michael-wilson.php,5.49,7.08,8.67,3.18,39.57,0.26,0.0,0.11,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Darius Slayton,darius slayton,NYG,18706,14122.0,darius-slayton.php,5.22,6.71,8.21,2.99,40.13,0.2,0.0,0.13,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Noah Brown,noah brown,FA,16443,13172.0,noah-brown.php,5.29,6.72,8.15,2.86,38.63,0.24,0.0,0.15,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Rashod Bateman,rashod bateman,BAL,19794,15293.0,rashod-bateman.php,5.26,6.68,8.11,2.85,38.56,0.24,0.0,0.11,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Devaughn Vele,devaughn vele,NO,26409,16788.0,devaughn-vele.php,4.71,6.24,7.78,3.06,36.92,0.18,0.0,0.0,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Allen Lazard,allen lazard,FA,17301,13632.0,allen-lazard.php,4.77,6.05,7.34,2.57,33.1,0.24,0.0,0.19,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Elijah Moore,elijah moore,PHI,20114,15288.0,elijah-moore.php,4.17,5.7,7.22,3.05,30.88,0.18,0.0,0.47,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Dontayvion Wicks,dontayvion wicks,PHI,24354,16195.0,dontayvion-wicks.php,4.49,5.61,6.74,2.25,30.42,0.24,0.0,0.26,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Andrei Iosivas,andrei iosivas,CIN,25335,16207.0,andrei-iosivas.php,4.32,5.52,6.72,2.39,30.2,0.22,0.0,0.24,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,DJ Turner,dj turner,FA,23423,15995.0,dj-turner.php,4.19,5.38,6.57,2.38,31.38,0.11,0.48,2.92,0.03,,,,,,0.04,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tyler Boyd,tyler boyd,FA,15547,12650.0,tyler-boyd.php,3.5,4.92,6.34,2.84,28.41,0.12,0.0,0.14,0.0,,,,,,0.04,0.0,0.0
2024,7,fantasypros_api,STD,WR,Xavier Hutchinson,xavier hutchinson,HOU,25332,16201.0,xavier-hutchinson.php,4.02,5.16,6.3,2.28,30.25,0.15,0.0,0.92,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Greg Dortch,greg dortch,DET,18585,14108.0,greg-dortch.php,3.66,4.97,6.29,2.63,26.43,0.17,0.0,0.43,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Cedric Tillman,cedric tillman,CLE,25287,16191.0,cedric-tillman.php,3.68,4.88,6.07,2.39,27.31,0.15,0.08,0.43,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Mason Tipton,mason tipton,NO,26546,16858.0,mason-tipton.php,3.56,4.81,6.06,2.5,27.47,0.14,0.0,0.0,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Alec Pierce,alec pierce,IND,23791,15768.0,alec-pierce.php,4.05,5.01,5.96,1.91,30.37,0.17,0.0,0.17,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Keon Coleman,keon coleman,BUF,26019,16617.0,keon-coleman.php,3.78,4.82,5.86,2.08,26.48,0.2,0.0,0.06,0.0,,,,,,0.03,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ja'Lynn Polk,jalynn polk,NO,26205,16631.0,jalynn-polk.php,3.57,4.71,5.85,2.27,26.58,0.15,0.07,0.37,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Troy Franklin,troy franklin,DEN,23092,16619.0,troy-franklin.php,3.62,4.71,5.8,2.18,26.64,0.14,0.2,0.89,0.01,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Cedrick Wilson Jr.,cedrick wilson,DET,17262,13652.0,cedrick-wilson.php,3.46,4.61,5.77,2.31,27.57,0.12,0.0,0.18,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kristian Wilkerson,kristian wilkerson,FA,19891,15528.0,kristian-wilkerson.php,3.46,4.61,5.75,2.29,27.53,0.13,0.0,0.0,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ricky Pearsall,ricky pearsall,SF,26214,16622.0,ricky-pearsall.php,3.6,4.59,5.58,1.98,24.45,0.18,0.15,0.67,0.01,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jonathan Mingo,jonathan mingo,DAL,23030,16197.0,jonathan-mingo.php,3.41,4.48,5.55,2.14,26.17,0.13,0.0,0.17,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jalen Nailor,jalen nailor,LV,24177,15786.0,jalen-nailor.php,3.49,4.48,5.46,1.97,24.68,0.15,0.24,0.83,0.01,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tim Patrick,tim patrick,NYJ,16556,13377.0,tim-patrick.php,3.49,4.47,5.45,1.96,25.07,0.16,0.0,0.18,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Adonai Mitchell,adonai mitchell,NYJ,24357,16626.0,adonai-mitchell.php,3.5,4.41,5.33,1.83,23.93,0.16,0.31,1.25,0.01,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kayshon Boutte,kayshon boutte,NE,22989,16193.0,kayshon-boutte.php,3.35,4.3,5.25,1.9,24.66,0.15,0.0,0.35,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Calvin Austin III,calvin austin,NYG,23739,15777.0,calvin-austin.php,3.23,4.2,5.18,1.94,23.75,0.13,0.0,0.98,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kendrick Bourne,kendrick bourne,ARI,17066,13418.0,kendrick-bourne.php,3.03,3.99,4.95,1.93,22.42,0.12,0.14,0.74,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jalen Coker,jalen coker,CAR,26403,16809.0,jalen-coker.php,2.97,3.94,4.92,1.95,22.09,0.11,0.22,0.9,0.01,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Alex Bachman,alex bachman,LV,18902,14548.0,alex-bachman.php,2.86,3.85,4.84,1.98,25.43,0.06,0.0,0.0,0.0,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Olamide Zaccheaus,olamide zaccheaus,ATL,18864,14592.0,olamide-zaccheaus.php,2.94,3.78,4.62,1.68,21.28,0.14,0.0,0.11,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Simi Fehoko,simi fehoko,ARI,23196,15303.0,simi-fehoko.php,2.83,3.69,4.55,1.72,20.52,0.13,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Nelson Agholor,nelson agholor,FA,13969,12181.0,nelson-agholor.php,2.88,3.64,4.4,1.52,20.54,0.14,0.0,0.08,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Luke McCaffrey,luke mccaffrey,WAS,26328,16635.0,luke-mccaffrey.php,2.59,3.41,4.24,1.65,18.52,0.12,0.0,0.33,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Van Jefferson,van jefferson,WAS,19483,14858.0,van-jefferson.php,2.66,3.39,4.11,1.45,19.62,0.12,0.0,0.23,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Mecole Hardman Jr.,mecole hardman,BUF,18587,14113.0,mecole-hardman.php,2.37,3.15,3.93,1.56,15.54,0.1,0.21,2.06,0.01,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Sterling Shepard,sterling shepard,FA,15569,12658.0,sterling-shepard.php,2.49,3.18,3.86,1.37,16.38,0.11,0.34,1.14,0.01,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Odell Beckham Jr.,odell beckham,FA,12127,11679.0,odell-beckham.php,2.39,3.1,3.81,1.42,17.03,0.11,0.0,0.13,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Curtis Samuel,curtis samuel,FA,16434,13157.0,curtis-samuel.php,2.42,3.09,3.75,1.34,13.62,0.09,0.75,3.26,0.04,,,,,,0.03,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jahan Dotson,jahan dotson,ATL,23101,15755.0,jahan-dotson.php,2.31,3.0,3.68,1.37,16.26,0.1,0.16,0.67,0.01,,,,,,0.02,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tyler Johnson,tyler johnson,DAL,18633,14864.0,tyler-johnson.php,2.1,2.77,3.43,1.33,15.12,0.1,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Justin Watson,justin watson,HOU,17603,13776.0,justin-watson.php,2.21,2.78,3.35,1.15,16.25,0.1,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jalen McMillan,jalen mcmillan,TB,23179,16628.0,jalen-mcmillan.php,1.95,2.52,3.09,1.14,13.84,0.09,0.0,0.2,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Chris Conley,chris conley,FA,14151,12257.0,chris-conley.php,1.98,2.49,3.0,1.02,14.03,0.1,0.0,0.14,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Dyami Brown,dyami brown,WAS,20113,15292.0,dyami-brown.php,1.92,2.43,2.94,1.02,13.35,0.1,0.0,0.12,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Marvin Mims Jr.,marvin mims,DEN,23080,16189.0,marvin-mims.php,1.74,2.23,2.72,0.98,13.49,0.06,0.0,0.16,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Trey Palmer,trey palmer,NO,25331,16199.0,trey-palmer.php,1.69,2.19,2.68,0.98,12.06,0.08,0.0,0.19,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kalif Raymond,kalif raymond,CHI,16081,13066.0,kalif-raymond.php,1.7,2.18,2.67,0.97,11.95,0.07,0.0,0.74,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Nick Westbrook-Ikhine,nick westbrook-ikhine,IND,19747,15109.0,nick-westbrook.php,1.63,2.13,2.63,1.0,12.8,0.06,0.0,0.05,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jake Bobo,jake bobo,SEA,25339,16393.0,jake-bobo.php,1.57,2.09,2.61,1.04,11.14,0.08,0.0,0.06,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Zay Jones,zay jones,FA,16431,13176.0,zay-jones.php,1.59,2.1,2.6,1.01,11.42,0.08,0.0,0.11,0.0,,,,,,0.03,0.0,0.0
2024,7,fantasypros_api,STD,WR,Lil'Jordan Humphrey,liljordan humphrey,DEN,18590,14118.0,liljordan-humphrey.php,1.59,2.08,2.58,1.0,12.86,0.05,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,John Metchie III,john metchie,CAR,22895,15759.0,john-metchie.php,1.37,1.78,2.19,0.82,10.61,0.05,0.0,0.13,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Bo Melton,bo melton,GB,24049,15785.0,bo-melton.php,1.34,1.63,1.91,0.57,7.58,0.06,0.27,1.52,0.02,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Mike Williams,mike williams,FA,16377,13154.0,mike-williams-wr.php,1.22,1.55,1.89,0.67,8.75,0.06,0.0,0.04,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,David Moore,david moore,CAR,16757,13348.0,david-moore.php,1.2,1.53,1.85,0.65,9.1,0.05,0.0,0.03,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Mack Hollins,mack hollins,NE,16489,13289.0,mack-hollins.php,1.18,1.49,1.8,0.62,7.73,0.07,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,KhaDarel Hodge,khadarel hodge,FA,18166,13963.0,khadarel-hodge.php,1.01,1.34,1.67,0.66,7.79,0.04,0.0,0.0,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ashton Dulin,ashton dulin,IND,18656,14315.0,ashton-dulin.php,1.12,1.38,1.64,0.52,6.34,0.05,0.31,1.29,0.01,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Xavier Gipson,xavier gipson,NYG,25758,16416.0,xavier-gipson.php,0.93,1.18,1.44,0.52,6.02,0.04,0.14,0.63,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Parker Washington,parker washington,JAC,23106,16192.0,parker-washington.php,0.88,1.15,1.42,0.55,5.91,0.05,0.0,0.15,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Xavier Smith,xavier smith,LAR,25627,16428.0,xavier-smith.php,0.75,1.07,1.4,0.65,6.01,0.02,0.0,0.37,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brandon Powell,brandon powell,FA,17793,13910.0,brandon-powell.php,0.81,1.09,1.36,0.55,5.56,0.04,0.0,0.45,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jalin Hyatt,jalin hyatt,NYG,25251,16183.0,jalin-hyatt.php,0.77,0.99,1.21,0.43,5.91,0.03,0.0,0.02,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Malik Heath,malik heath,FA,25668,16413.0,malik-heath.php,0.73,0.92,1.11,0.39,4.6,0.04,0.0,0.08,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Skyy Moore,skyy moore,GB,23905,15766.0,skyy-moore.php,0.61,0.81,1.01,0.4,4.57,0.02,0.0,0.15,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Braxton Berrios,braxton berrios,FA,17289,13638.0,braxton-berrios.php,0.52,0.71,0.9,0.38,3.62,0.02,0.0,0.14,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Johnny Wilson,johnny wilson,PHI,25295,16625.0,johnny-wilson.php,0.56,0.73,0.9,0.35,4.06,0.02,0.0,0.1,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jamari Thrash,jamari thrash,CLE,26162,16624.0,jamari-thrash.php,0.52,0.7,0.89,0.38,3.62,0.03,0.0,0.05,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brenden Rice,brenden rice,GB,26213,16623.0,brenden-rice.php,0.54,0.7,0.86,0.33,3.68,0.03,0.0,0.01,0.0,,,,,,0.01,0.0,0.0
2024,7,fantasypros_api,STD,WR,Trent Sherfield Sr.,trent sherfield,BUF,17888,13893.0,trent-sherfield.php,0.52,0.67,0.82,0.3,3.76,0.02,0.0,0.06,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Charlie Jones,charlie jones,CIN,25336,16203.0,charlie-jones.php,0.36,0.46,0.56,0.2,2.55,0.02,0.0,0.06,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ronnie Bell,ronnie bell,NO,23012,16202.0,ronnie-bell.php,0.32,0.41,0.51,0.19,2.14,0.02,0.0,0.02,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Scotty Miller,scotty miller,CHI,18714,14280.0,scott-miller.php,0.29,0.38,0.48,0.2,2.44,0.01,0.0,0.12,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tylan Wallace,tylan wallace,CLE,19801,15285.0,tylan-wallace.php,0.29,0.38,0.48,0.18,2.28,0.01,0.0,0.05,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Allen Robinson II,allen robinson,FA,12126,11678.0,allen-robinson.php,0.29,0.38,0.46,0.18,1.83,0.02,0.0,0.04,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Equanimeous St. Brown,equanimeous st brown,FA,17307,13637.0,equanimeous-st-brown.php,0.29,0.37,0.45,0.17,2.27,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,K.J. Osborn,kj osborn,TEN,19708,14977.0,kj-osborn.php,0.28,0.37,0.45,0.17,2.02,0.01,0.0,0.01,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kadarius Toney,kadarius toney,FA,20119,15289.0,kadarius-toney.php,0.24,0.33,0.42,0.18,1.78,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Malik Washington,malik washington,MIA,26314,16684.0,malik-washington.php,0.21,0.29,0.37,0.16,1.69,0.01,0.0,0.04,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jacob Cowing,jacob cowing,SF,25289,16640.0,jacob-cowing.php,0.22,0.29,0.35,0.13,1.56,0.01,0.0,0.07,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,James Proche II,james proche,FA,19359,14848.0,james-proche.php,0.2,0.26,0.33,0.13,1.41,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Parris Campbell,parris campbell,DAL,18463,14112.0,parris-campbell.php,0.18,0.25,0.32,0.14,1.24,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jha'Quan Jackson,jhaquan jackson,FA,26377,16758.0,jhaquan-jackson.php,0.13,0.19,0.26,0.13,1.31,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Bryce Ford-Wheaton,bryce ford-wheaton,FA,25340,16379.0,bryce-ford-wheaton.php,0.14,0.19,0.24,0.1,1.08,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Tim Jones,tim jones,JAC,23438,16005.0,tim-jones.php,0.15,0.18,0.22,0.07,0.82,0.01,0.0,0.04,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Jermaine Burton,jermaine burton,FA,22956,16632.0,jermaine-burton.php,0.11,0.15,0.18,0.07,0.89,0.0,0.0,0.01,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Josh Ali,josh ali,FA,25218,16141.0,josh-ali.php,0.09,0.12,0.15,0.06,0.62,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Kameron Johnson,kameron johnson,TB,26626,16883.0,kameron-johnson.php,0.1,0.12,0.15,0.06,0.65,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ryan Miller,ryan miller,NYG,25857,16958.0,ryan-miller-wr.php,0.1,0.12,0.15,0.06,0.67,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Casey Washington,casey washington,ATL,26413,16760.0,casey-washington.php,0.08,0.11,0.14,0.06,0.79,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Devontez Walker,devontez walker,BAL,26011,16621.0,devontez-walker.php,0.08,0.11,0.14,0.06,0.77,0.0,0.0,0.02,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brycen Tremayne,brycen tremayne,CAR,25631,16949.0,brycen-tremayne.php,0.08,0.11,0.13,0.05,0.54,0.01,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ihmir Smith-Marsette,ihmir smith-marsette,ARI,20116,15434.0,ihmir-smithmarsette.php,0.07,0.1,0.13,0.06,0.57,0.0,0.0,0.11,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ainias Smith,ainias smith,CAR,23142,16686.0,ainias-smith.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,A.J. Green,aj green,FA,9857,10261.0,aj-green.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Alex Erickson,alex erickson,FA,15706,12913.0,alex-erickson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Amari Rodgers,amari rodgers,FA,20132,15297.0,amari-rodgers.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Andre Baccellia,andre baccellia,FA,20050,16037.0,andre-baccellia.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Andre Roberts,andre roberts,FA,9696,9921.0,andre-roberts.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Andy Isabella,andy isabella,FA,18409,14121.0,andy-isabella.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Antoine Green,antoine green,FA,25466,16349.0,antoine-green.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,A.T. Perry,at perry,PIT,24353,16196.0,at-perry.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Austin Mack,austin mack,FA,19690,14855.0,austin-mack.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Austin Trammell,austin trammell,JAC,23260,16120.0,austin-trammell.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Austin Watkins Jr.,austin watkins,FA,22798,15324.0,austin-watkins.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Ben Skowronek,ben skowronek,PIT,22843,15491.0,ben-skowronek.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Binjimen Victor,binjimen victor,FA,19617,14854.0,binjimen-victor.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brandin Cooks,brandin cooks,FA,12122,11674.0,brandin-cooks.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brandon Johnson,brandon johnson,PIT,24233,15987.0,brandon-johnson-wr.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brandon Smith,brandon smith,PIT,23351,17405.0,brandon-smith-wr.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Brandon Zylstra,brandon zylstra,FA,17232,13585.0,brandon-zylstra.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Braylon Sanders,braylon sanders,FA,24228,15775.0,braylon-sanders.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,7,fantasypros_api,STD,WR,Breshad Perriman,breshad perriman,FA,13975,12197.0,breshad-perriman.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
