season,week,source,position,player,player_raw,player_clean,team,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_fantasy_points
2022,2,fantasypros_web,RB,Raheem Mostert,Raheem Mostert LV,raheem mostert,LV,1.1,10.2,0.0,7.5,34.7,0.2,5.7
2022,2,fantasypros_web,RB,Kenneth Gainwell,Kenneth Gainwell TB,kenneth gainwell,TB,2.1,16.6,0.1,5.1,22.7,0.2,5.6
2022,2,fantasypros_web,RB,Kenneth Walker III,Kenneth Walker III KC,kenneth walker,KC,0.8,6.1,0.0,7.5,28.0,0.1,4.1
2022,2,fantasypros_web,RB,Ameer Abdullah,Ameer Abdullah JAC,ameer abdullah,JAX,2.1,16.9,0.1,2.9,12.2,0.1,3.9
2022,2,fantasypros_web,RB,Rachaad White,Rachaad White WAS,rachaad white,WSH,1.2,10.5,0.0,4.6,18.2,0.1,3.6
2022,2,fantasypros_web,RB,Isiah Pacheco,Isiah Pacheco DET,isiah pacheco,DET,0.5,3.8,0.0,4.4,19.9,0.2,3.4
2022,2,fantasypros_web,RB,Jaylen Warren,Jaylen Warren PIT,jaylen warren,PIT,0.7,6.2,0.0,4.8,18.0,0.1,3.0
2022,2,fantasypros_web,RB,Samaje Perine,Samaje Perine CIN,samaje perine,CIN,1.2,8.8,0.0,3.4,12.7,0.1,2.7
2022,2,fantasypros_web,RB,Patrick Taylor Jr.,Patrick Taylor Jr. SF,patrick taylor,SF,0.4,3.1,0.0,0.0,14.7,0.1,2.6
2022,2,fantasypros_web,RB,Chuba Hubbard,Chuba Hubbard CAR,chuba hubbard,CAR,0.8,6.7,0.0,2.7,10.7,0.1,2.3
2022,2,fantasypros_web,RB,Tyler Allgeier,Tyler Allgeier ARI,tyler allgeier,ARI,0.5,4.3,0.0,3.9,14.3,0.1,2.3
2022,2,fantasypros_web,RB,James Cook III,James Cook III BUF,james cook,BUF,0.5,4.4,0.1,2.9,12.6,0.1,2.2
2022,2,fantasypros_web,RB,Hassan Haskins,Hassan Haskins LAC,hassan haskins,LAC,0.5,4.7,0.0,2.5,10.4,0.1,2.0
2022,2,fantasypros_web,RB,Kyle Juszczyk,Kyle Juszczyk SF,kyle juszczyk,SF,1.2,10.9,0.1,0.7,2.5,0.0,1.9
2022,2,fantasypros_web,RB,Jordan Mason,Jordan Mason MIN,jordan mason,MIN,0.6,5.0,0.0,2.6,9.6,0.1,1.9
2022,2,fantasypros_web,RB,Pierre Strong Jr.,Pierre Strong Jr. GB,pierre strong,GB,0.6,4.8,0.0,1.4,8.3,0.1,1.8
2022,2,fantasypros_web,RB,Justice Hill,Justice Hill BAL,justice hill,BAL,0.7,4.9,0.0,2.8,9.6,0.0,1.8
2022,2,fantasypros_web,RB,Andrew Beck,Andrew Beck NYJ,andrew beck,NYJ,1.3,10.6,0.1,0.3,1.2,0.0,1.7
2022,2,fantasypros_web,RB,Zamir White,Zamir White LV,zamir white,LV,0.3,2.4,0.0,2.2,9.3,0.1,1.6
2022,2,fantasypros_web,RB,Connor Heyward,Connor Heyward LV,connor heyward,LV,0.2,2.1,0.0,1.8,7.0,0.1,1.5
2022,2,fantasypros_web,RB,Jerome Ford,Jerome Ford WAS,jerome ford,WSH,0.3,2.6,0.0,1.8,8.3,0.1,1.4
2022,2,fantasypros_web,RB,Ty Johnson,Ty Johnson BUF,ty johnson,BUF,0.6,5.0,0.0,0.7,5.9,0.0,1.4
2022,2,fantasypros_web,RB,Travis Homer,Travis Homer PIT,travis homer,PIT,0.9,7.5,0.0,1.1,4.9,0.0,1.3
2022,2,fantasypros_web,RB,Adam Prentice,Adam Prentice DEN,adam prentice,DEN,0.7,7.9,0.1,0.2,1.4,0.0,1.3
2022,2,fantasypros_web,RB,Patrick Ricard,Patrick Ricard NYG,patrick ricard,NYG,0.9,7.7,0.1,0.1,0.5,0.0,1.3
2022,2,fantasypros_web,RB,Alec Ingold,Alec Ingold LAC,alec ingold,LAC,1.1,9.5,0.0,0.2,0.5,0.0,1.1
2022,2,fantasypros_web,RB,DeeJay Dallas,DeeJay Dallas JAC,deejay dallas,JAX,0.5,3.2,0.0,1.1,4.0,0.0,1.0
2022,2,fantasypros_web,RB,Rico Dowdle,Rico Dowdle PIT,rico dowdle,PIT,0.2,2.5,0.0,1.0,3.5,0.0,0.7
2022,2,fantasypros_web,RB,Michael Burton,Michael Burton CLE,michael burton,CLE,0.2,1.6,0.0,0.7,2.7,0.0,0.7
2022,2,fantasypros_web,RB,Gary Brightwell,Gary Brightwell CIN,gary brightwell,CIN,0.2,1.6,0.0,0.6,2.6,0.0,0.5
2022,2,fantasypros_web,RB,Kene Nwangwu,Kene Nwangwu NYJ,kene nwangwu,NYJ,0.2,1.1,0.0,0.8,3.2,0.0,0.5
2022,2,fantasypros_web,RB,Reggie Gilliam,Reggie Gilliam NE,reggie gilliam,NE,0.5,5.0,0.0,0.1,0.0,0.0,0.5
2022,2,fantasypros_web,RB,Nick Bellore,Nick Bellore WAS,nick bellore,WSH,0.2,0.9,0.0,0.0,1.4,0.0,0.3
2022,2,fantasypros_web,TE,Travis Kelce,Travis Kelce KC,travis kelce,KC,6.2,77.0,0.7,,,,11.8
2022,2,fantasypros_web,TE,Mark Andrews,Mark Andrews BAL,mark andrews,BAL,5.8,73.7,0.7,,,,11.3
2022,2,fantasypros_web,TE,Dallas Goedert,Dallas Goedert PHI,dallas goedert,PHI,4.0,50.6,0.4,,,,7.6
2022,2,fantasypros_web,TE,Dalton Schultz,Dalton Schultz HOU,dalton schultz,HOU,4.8,51.2,0.4,,,,7.6
2022,2,fantasypros_web,TE,T.J. Hockenson,T.J. Hockenson MIN,tj hockenson,MIN,4.5,49.7,0.4,,,,7.5
2022,2,fantasypros_web,TE,Kyle Pitts Sr.,Kyle Pitts Sr. ATL,kyle pitts,ATL,4.8,62.1,0.2,,,,7.2
2022,2,fantasypros_web,TE,Dawson Knox,Dawson Knox BUF,dawson knox,BUF,3.4,38.4,0.6,,,,7.2
2022,2,fantasypros_web,TE,Tyler Higbee,Tyler Higbee LAR,tyler higbee,LAR,4.0,42.1,0.3,,,,6.1
2022,2,fantasypros_web,TE,Pat Freiermuth,Pat Freiermuth PIT,pat freiermuth,PIT,4.3,42.8,0.3,,,,5.9
2022,2,fantasypros_web,TE,Albert Okwuegbunam Jr.,Albert Okwuegbunam Jr. LV,albert okwuegbunam,LV,3.6,39.7,0.3,,,,5.8
2022,2,fantasypros_web,TE,Hunter Henry,Hunter Henry NE,hunter henry,NE,3.2,34.5,0.4,,,,5.8
2022,2,fantasypros_web,TE,David Njoku,David Njoku LAC,david njoku,LAC,2.9,35.1,0.3,,,,5.2
2022,2,fantasypros_web,TE,Evan Engram,Evan Engram DEN,evan engram,DEN,3.4,35.2,0.2,,,,4.5
2022,2,fantasypros_web,TE,Cole Kmet,Cole Kmet CHI,cole kmet,CHI,3.4,34.8,0.1,,,,4.3
2022,2,fantasypros_web,TE,Austin Hooper,Austin Hooper ATL,austin hooper,ATL,3.0,29.7,0.1,,,,3.8
2022,2,fantasypros_web,TE,Noah Fant,Noah Fant NO,noah fant,NO,3.1,30.9,0.1,,,,3.8
2022,2,fantasypros_web,TE,Tyler Conklin,Tyler Conklin DET,tyler conklin,DET,3.1,29.1,0.1,,,,3.7
2022,2,fantasypros_web,TE,Mike Gesicki,Mike Gesicki CIN,mike gesicki,CIN,2.5,29.5,0.1,,,,3.7
2022,2,fantasypros_web,TE,Mo Alie-Cox,Mo Alie-Cox IND,mo aliecox,IND,2.3,28.9,0.1,,,,3.7
2022,2,fantasypros_web,TE,Juwan Johnson,Juwan Johnson NO,juwan johnson,NO,2.1,24.5,0.2,,,,3.5
2022,2,fantasypros_web,TE,Brevin Jordan,Brevin Jordan HOU,brevin jordan,HOU,2.4,24.9,0.1,,,,3.4
2022,2,fantasypros_web,TE,Isaiah Likely,Isaiah Likely NYG,isaiah likely,NYG,2.0,25.2,0.1,,,,3.2
2022,2,fantasypros_web,TE,Harrison Bryant,Harrison Bryant SEA,harrison bryant,SEA,1.8,19.8,0.2,,,,2.9
2022,2,fantasypros_web,TE,Kylen Granson,Kylen Granson TEN,kylen granson,TEN,2.0,21.5,0.1,,,,2.7
2022,2,fantasypros_web,TE,Ian Thomas,Ian Thomas LV,ian thomas,LV,1.7,17.8,0.1,,,,2.5
2022,2,fantasypros_web,TE,John Bates,John Bates WAS,john bates,WSH,1.3,17.3,0.1,,,,2.1
2022,2,fantasypros_web,TE,Brock Wright,Brock Wright DET,brock wright,DET,1.2,11.9,0.2,,,,2.1
2022,2,fantasypros_web,TE,Foster Moreau,Foster Moreau HOU,foster moreau,HOU,1.2,14.1,0.1,,,,2.1
2022,2,fantasypros_web,TE,Daniel Bellinger,Daniel Bellinger TEN,daniel bellinger,TEN,1.8,16.5,0.1,,,,2.1
2022,2,fantasypros_web,TE,Durham Smythe,Durham Smythe BAL,durham smythe,BAL,1.6,15.9,0.1,,,,2.0
2022,2,fantasypros_web,TE,Adam Trautman,Adam Trautman DEN,adam trautman,DEN,1.3,13.8,0.1,,,,1.8
2022,2,fantasypros_web,TE,Tommy Tremble,Tommy Tremble CAR,tommy tremble,CAR,1.4,13.7,0.1,,,,1.8
2022,2,fantasypros_web,TE,Tanner Hudson,Tanner Hudson CIN,tanner hudson,CIN,1.3,13.3,0.1,,,,1.8
2022,2,fantasypros_web,TE,Cade Otton,Cade Otton TB,cade otton,TB,1.2,11.8,0.1,,,,1.7
2022,2,fantasypros_web,TE,Johnny Mundt,Johnny Mundt PHI,johnny mundt,PHI,1.2,11.2,0.1,,,,1.6
2022,2,fantasypros_web,TE,Colby Parkinson,Colby Parkinson LAR,colby parkinson,LAR,1.2,12.7,0.1,,,,1.6
2022,2,fantasypros_web,TE,Noah Gray,Noah Gray KC,noah gray,KC,0.9,8.6,0.1,,,,1.5
2022,2,fantasypros_web,TE,Quintin Morris,Quintin Morris JAC,quintin morris,JAX,0.8,8.1,0.1,,,,1.4
2022,2,fantasypros_web,TE,Eric Saubert,Eric Saubert SEA,eric saubert,SEA,0.8,8.1,0.1,,,,1.4
2022,2,fantasypros_web,TE,Trey McBride,Trey McBride ARI,trey mcbride,ARI,0.7,6.5,0.1,,,,1.3
2022,2,fantasypros_web,TE,Andrew Beck,Andrew Beck NYJ,andrew beck,NYJ,0.7,9.5,0.1,,,,1.2
2022,2,fantasypros_web,TE,Jeremy Ruckert,Jeremy Ruckert NYJ,jeremy ruckert,NYJ,0.9,9.3,0.0,,,,0.9
2022,2,fantasypros_web,TE,Ko Kieft,Ko Kieft TB,ko kieft,TB,0.6,6.2,0.1,,,,0.9
2022,2,fantasypros_web,TE,Chris Manhertz,Chris Manhertz NYG,chris manhertz,NYG,0.5,5.5,0.1,,,,0.8
2022,2,fantasypros_web,TE,Jake Ferguson,Jake Ferguson DAL,jake ferguson,DAL,0.5,5.3,0.1,,,,0.8
2022,2,fantasypros_web,TE,Jelani Woods,Jelani Woods NYJ,jelani woods,NYJ,0.5,5.1,0.1,,,,0.8
2022,2,fantasypros_web,TE,Drew Sample,Drew Sample CIN,drew sample,CIN,0.7,6.3,0.0,,,,0.6
2022,2,fantasypros_web,TE,Shane Zylstra,Shane Zylstra BUF,shane zylstra,BUF,0.6,6.1,0.0,,,,0.6
2022,2,fantasypros_web,TE,Josh Oliver,Josh Oliver MIN,josh oliver,MIN,0.6,5.7,0.0,,,,0.6
2022,2,fantasypros_web,TE,Jack Stoll,Jack Stoll CLE,jack stoll,CLE,0.6,5.6,0.0,,,,0.6
2022,2,fantasypros_web,TE,Luke Farrell,Luke Farrell SF,luke farrell,SF,0.5,5.1,0.0,,,,0.5
2022,2,fantasypros_web,TE,Chig Okonkwo,Chig Okonkwo WAS,chig okonkwo,WSH,0.5,5.0,0.0,,,,0.5
2022,2,fantasypros_web,TE,Charlie Woerner,Charlie Woerner ATL,charlie woerner,ATL,0.5,4.7,0.0,,,,0.5
2022,2,fantasypros_web,TE,Jake Tonges,Jake Tonges SF,jake tonges,SF,0.4,3.6,0.0,,,,0.4
2022,2,fantasypros_web,TE,Connor Heyward,Connor Heyward LV,connor heyward,LV,0.3,3.0,0.0,,,,0.3
2022,2,fantasypros_web,TE,Tanner Conner,Tanner Conner NYG,tanner conner,NYG,0.2,2.0,0.0,,,,0.2
2022,2,fantasypros_web,TE,Reggie Gilliam,Reggie Gilliam NE,reggie gilliam,NE,0.3,1.8,0.0,,,,0.2
2022,2,fantasypros_web,WR,Cooper Kupp,Cooper Kupp SEA,cooper kupp,SEA,8.0,103.1,0.9,0.3,1.9,0.0,15.9
2022,2,fantasypros_web,WR,Justin Jefferson,Justin Jefferson MIN,justin jefferson,MIN,7.1,100.6,0.7,0.2,0.8,0.0,14.2
2022,2,fantasypros_web,WR,Davante Adams,Davante Adams LAR,davante adams,LAR,7.6,95.0,0.8,0.0,0.0,0.0,14.2
2022,2,fantasypros_web,WR,Ja'Marr Chase,Ja'Marr Chase CIN,jamarr chase,CIN,5.9,89.8,0.6,0.7,4.1,0.0,13.1
2022,2,fantasypros_web,WR,A.J. Brown,A.J. Brown PHI,aj brown,PHI,5.5,80.7,0.7,0.1,0.4,0.0,12.0
2022,2,fantasypros_web,WR,Mike Evans,Mike Evans SF,mike evans,SF,4.9,67.4,0.6,0.0,0.1,0.0,10.5
2022,2,fantasypros_web,WR,Courtland Sutton,Courtland Sutton DEN,courtland sutton,DEN,4.7,68.9,0.6,0.0,0.0,0.0,10.3
2022,2,fantasypros_web,WR,DJ Moore,DJ Moore BUF,dj moore,BUF,5.3,68.9,0.5,0.5,3.0,0.0,10.3
2022,2,fantasypros_web,WR,Hollywood Brown,Hollywood Brown PHI,hollywood brown,PHI,5.6,68.1,0.5,0.0,0.1,0.0,10.0
2022,2,fantasypros_web,WR,Amon-Ra St. Brown,Amon-Ra St. Brown DET,amonra st brown,DET,6.1,65.5,0.5,0.3,1.9,0.0,9.9
2022,2,fantasypros_web,WR,CeeDee Lamb,CeeDee Lamb DAL,ceedee lamb,DAL,5.1,67.5,0.5,0.4,2.4,0.0,9.6
2022,2,fantasypros_web,WR,Jerry Jeudy,Jerry Jeudy CLE,jerry jeudy,CLE,4.1,64.5,0.5,0.1,0.4,0.0,9.6
2022,2,fantasypros_web,WR,Tee Higgins,Tee Higgins CIN,tee higgins,CIN,4.5,64.4,0.5,0.0,0.3,0.0,9.6
2022,2,fantasypros_web,WR,Terry McLaurin,Terry McLaurin WAS,terry mclaurin,WSH,4.5,64.8,0.5,0.0,0.2,0.0,9.6
2022,2,fantasypros_web,WR,Jaylen Waddle,Jaylen Waddle DEN,jaylen waddle,DEN,5.7,63.7,0.5,0.3,1.5,0.0,9.3
2022,2,fantasypros_web,WR,Christian Kirk,Christian Kirk SF,christian kirk,SF,4.9,62.3,0.5,0.1,0.3,0.0,9.0
2022,2,fantasypros_web,WR,DK Metcalf,DK Metcalf PIT,dk metcalf,PIT,4.8,61.3,0.5,0.0,0.1,0.0,8.8
2022,2,fantasypros_web,WR,Elijah Moore,Elijah Moore PHI,elijah moore,PHI,4.3,56.1,0.4,0.4,2.9,0.0,8.5
2022,2,fantasypros_web,WR,Rashod Bateman,Rashod Bateman BAL,rashod bateman,BAL,4.2,57.1,0.5,0.0,0.2,0.0,8.5
2022,2,fantasypros_web,WR,Darnell Mooney,Darnell Mooney NYG,darnell mooney,NYG,4.6,60.0,0.4,0.3,1.6,0.0,8.3
2022,2,fantasypros_web,WR,Brandon Aiyuk,Brandon Aiyuk SF,brandon aiyuk,SF,3.9,53.9,0.4,0.2,1.0,0.0,8.1
2022,2,fantasypros_web,WR,Marquez Valdes-Scantling,Marquez Valdes-Scantling DAL,marquez valdesscantling,DAL,3.5,54.2,0.4,0.1,0.4,0.0,8.1
2022,2,fantasypros_web,WR,Drake London,Drake London ATL,drake london,ATL,4.2,54.5,0.3,0.1,0.4,0.0,7.5
2022,2,fantasypros_web,WR,Joshua Palmer,Joshua Palmer BUF,joshua palmer,BUF,4.1,47.1,0.5,0.1,0.4,0.0,7.4
2022,2,fantasypros_web,WR,Tyler Lockett,Tyler Lockett LV,tyler lockett,LV,4.5,58.6,0.2,0.1,0.8,0.0,7.4
2022,2,fantasypros_web,WR,Jahan Dotson,Jahan Dotson ATL,jahan dotson,ATL,3.4,45.9,0.4,0.1,0.1,0.0,7.0
2022,2,fantasypros_web,WR,DeVonta Smith,DeVonta Smith PHI,devonta smith,PHI,3.8,52.0,0.3,0.0,0.0,0.0,6.9
2022,2,fantasypros_web,WR,Jakobi Meyers,Jakobi Meyers JAC,jakobi meyers,JAX,4.6,51.7,0.2,0.2,0.9,0.0,6.3
2022,2,fantasypros_web,WR,Mecole Hardman Jr.,Mecole Hardman Jr. BUF,mecole hardman,BUF,3.5,41.8,0.2,0.5,4.4,0.0,6.0
2022,2,fantasypros_web,WR,Nico Collins,Nico Collins HOU,nico collins,HOU,3.6,46.9,0.2,0.0,0.0,0.0,5.8
2022,2,fantasypros_web,WR,Parris Campbell,Parris Campbell DAL,parris campbell,DAL,3.4,43.4,0.2,0.0,0.4,0.0,5.8
2022,2,fantasypros_web,WR,Greg Dortch,Greg Dortch DET,greg dortch,DET,4.1,44.6,0.2,0.2,1.2,0.0,5.5
2022,2,fantasypros_web,WR,Treylon Burks,Treylon Burks WAS,treylon burks,WSH,3.1,39.7,0.2,0.2,1.2,0.0,5.1
2022,2,fantasypros_web,WR,Ashton Dulin,Ashton Dulin IND,ashton dulin,IND,3.0,38.0,0.2,0.2,1.1,0.0,5.0
2022,2,fantasypros_web,WR,Chris Olave,Chris Olave NO,chris olave,NO,3.0,39.5,0.2,0.0,0.3,0.0,5.0
2022,2,fantasypros_web,WR,K.J. Osborn,K.J. Osborn TEN,kj osborn,TEN,3.1,36.2,0.2,0.0,0.2,0.0,5.0
2022,2,fantasypros_web,WR,George Pickens,George Pickens DAL,george pickens,DAL,3.2,38.6,0.2,0.0,0.2,0.0,4.8
2022,2,fantasypros_web,WR,Garrett Wilson,Garrett Wilson NYJ,garrett wilson,NYJ,3.0,37.2,0.2,0.1,0.6,0.0,4.7
2022,2,fantasypros_web,WR,Devin Duvernay,Devin Duvernay ARI,devin duvernay,ARI,2.8,31.5,0.2,0.4,2.6,0.0,4.6
2022,2,fantasypros_web,WR,Jauan Jennings,Jauan Jennings MIN,jauan jennings,MIN,2.5,31.2,0.2,0.0,0.1,0.0,4.4
2022,2,fantasypros_web,WR,Ben Skowronek,Ben Skowronek PIT,ben skowronek,PIT,2.5,30.2,0.2,0.0,0.1,0.0,4.3
2022,2,fantasypros_web,WR,Romeo Doubs,Romeo Doubs NE,romeo doubs,NE,2.2,28.4,0.2,0.1,0.9,0.0,4.0
2022,2,fantasypros_web,WR,Kendrick Bourne,Kendrick Bourne ARI,kendrick bourne,ARI,2.0,25.9,0.2,0.3,2.9,0.0,3.9
2022,2,fantasypros_web,WR,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine IND,nick westbrookikhine,IND,2.5,29.3,0.2,0.0,0.0,0.0,3.8
2022,2,fantasypros_web,WR,Dante Pettis,Dante Pettis NO,dante pettis,NO,1.9,27.5,0.2,0.0,0.1,0.0,3.7
2022,2,fantasypros_web,WR,Olamide Zaccheaus,Olamide Zaccheaus ATL,olamide zaccheaus,ATL,2.4,30.8,0.1,0.1,0.3,0.0,3.6
2022,2,fantasypros_web,WR,Dennis Houston,Dennis Houston TB,dennis houston,TB,2.3,28.6,0.1,0.0,0.1,0.0,3.6
2022,2,fantasypros_web,WR,Christian Watson,Christian Watson GB,christian watson,GB,2.0,25.8,0.1,0.1,0.8,0.0,3.5
2022,2,fantasypros_web,WR,Mack Hollins,Mack Hollins NE,mack hollins,NE,1.8,23.7,0.2,0.0,0.0,0.0,3.4
2022,2,fantasypros_web,WR,Scotty Miller,Scotty Miller CHI,scotty miller,CHI,1.7,21.2,0.1,0.2,2.2,0.0,3.2
2022,2,fantasypros_web,WR,Quez Watkins,Quez Watkins PHI,quez watkins,PHI,1.8,22.0,0.1,0.0,0.0,0.0,2.7
2022,2,fantasypros_web,WR,Demarcus Robinson,Demarcus Robinson SF,demarcus robinson,SF,1.8,20.6,0.1,0.0,0.0,0.0,2.7
2022,2,fantasypros_web,WR,Kalif Raymond,Kalif Raymond CHI,kalif raymond,CHI,1.2,14.8,0.1,0.0,0.5,0.0,2.2
2022,2,fantasypros_web,WR,Skyy Moore,Skyy Moore GB,skyy moore,GB,1.2,15.3,0.1,0.0,0.2,0.0,2.0
2022,2,fantasypros_web,WR,Darius Slayton,Darius Slayton NYG,darius slayton,NYG,1.1,14.4,0.1,0.0,0.0,0.0,1.9
2022,2,fantasypros_web,WR,David Sills V,David Sills V TB,david sills,TB,1.2,13.7,0.1,0.0,0.0,0.0,1.8
2022,2,fantasypros_web,WR,Simi Fehoko,Simi Fehoko ARI,simi fehoko,ARI,1.1,12.6,0.1,0.0,0.1,0.0,1.7
2022,2,fantasypros_web,WR,Trent Sherfield Sr.,Trent Sherfield Sr. BUF,trent sherfield,BUF,1.1,13.0,0.1,0.0,0.0,0.0,1.7
2022,2,fantasypros_web,WR,KaVontae Turpin,KaVontae Turpin DAL,kavontae turpin,DAL,0.9,10.5,0.1,0.1,0.7,0.0,1.5
2022,2,fantasypros_web,WR,Danny Gray,Danny Gray PHI,danny gray,PHI,0.7,9.9,0.0,0.0,0.6,0.0,1.3
2022,2,fantasypros_web,WR,Khalil Shakir,Khalil Shakir BUF,khalil shakir,BUF,0.6,7.9,0.1,0.0,0.1,0.0,1.1
2022,2,fantasypros_web,WR,Tylan Wallace,Tylan Wallace CLE,tylan wallace,CLE,0.5,7.4,0.0,0.0,0.0,0.0,0.9
2022,2,fantasypros_web,WR,Tutu Atwell,Tutu Atwell MIA,tutu atwell,MIA,0.5,6.1,0.0,0.0,0.0,0.0,0.8
2022,2,fantasypros_web,WR,Lil'Jordan Humphrey,Lil'Jordan Humphrey DEN,liljordan humphrey,DEN,0.4,5.2,0.0,0.0,0.0,0.0,0.7
2022,2,fantasypros_web,WR,Justin Watson,Justin Watson HOU,justin watson,HOU,0.4,5.3,0.0,0.0,0.1,0.0,0.7
2022,2,fantasypros_web,WR,Tim Jones,Tim Jones JAC,tim jones,JAX,0.3,4.3,0.0,0.0,0.1,0.0,0.5
2022,2,fantasypros_web,WR,Jalen Nailor,Jalen Nailor LV,jalen nailor,LV,0.4,3.6,0.0,0.0,0.2,0.0,0.5
2022,2,fantasypros_web,WR,Gunner Olszewski,Gunner Olszewski NYG,gunner olszewski,NYG,0.3,3.4,0.0,0.1,0.3,0.0,0.5
2022,2,fantasypros_web,WR,Malik Turner,Malik Turner SF,malik turner,SF,0.3,4.0,0.0,0.0,0.0,0.0,0.4
2022,2,fantasypros_web,WR,Dyami Brown,Dyami Brown WAS,dyami brown,WSH,0.1,3.2,0.0,0.0,0.0,0.0,0.4
2022,2,fantasypros_web,WR,Ihmir Smith-Marsette,Ihmir Smith-Marsette ARI,ihmir smithmarsette,ARI,0.1,2.5,0.0,0.0,0.0,0.0,0.3
2022,2,fantasypros_web,WR,Terrace Marshall Jr.,Terrace Marshall Jr. MIA,terrace marshall,MIA,0.2,2.6,0.0,0.0,0.0,0.0,0.3
2022,2,fantasypros_web,WR,Britain Covey,Britain Covey PHI,britain covey,PHI,0.2,2.0,0.0,0.0,0.0,0.0,0.2
2022,3,fantasypros_web,RB,Jonathan Taylor,Jonathan Taylor IND,jonathan taylor,IND,2.6,21.5,0.1,19.5,99.1,0.8,17.2
2022,3,fantasypros_web,RB,Christian McCaffrey,Christian McCaffrey SF,christian mccaffrey,SF,4.8,39.0,0.2,16.4,70.7,0.4,14.6
2022,3,fantasypros_web,RB,Derrick Henry,Derrick Henry BAL,derrick henry,BAL,1.4,10.4,0.1,22.5,95.1,0.7,14.6
2022,3,fantasypros_web,RB,Saquon Barkley,Saquon Barkley PHI,saquon barkley,PHI,4.2,30.0,0.2,17.0,75.2,0.5,14.3
2022,3,fantasypros_web,RB,Alvin Kamara,Alvin Kamara NO,alvin kamara,NO,3.7,32.9,0.2,14.4,61.9,0.4,13.1
2022,3,fantasypros_web,RB,David Montgomery,David Montgomery HOU,david montgomery,HOU,2.7,22.5,0.1,17.7,70.3,0.5,12.5
2022,3,fantasypros_web,RB,Aaron Jones Sr.,Aaron Jones Sr. MIN,aaron jones,MIN,4.1,34.4,0.2,10.1,53.1,0.3,11.5
2022,3,fantasypros_web,RB,Najee Harris,Najee Harris LAC,najee harris,LAC,3.5,22.0,0.1,16.0,59.4,0.3,10.9
2022,3,fantasypros_web,RB,D'Andre Swift,D'Andre Swift CHI,dandre swift,CHI,3.7,28.5,0.2,10.4,48.6,0.3,10.7
2022,3,fantasypros_web,RB,James Conner,James Conner ARI,james conner,ARI,2.7,21.1,0.1,12.7,48.4,0.5,10.4
2022,3,fantasypros_web,RB,Dameon Pierce,Dameon Pierce PHI,dameon pierce,PHI,1.4,11.0,0.1,15.5,68.0,0.3,10.2
2022,3,fantasypros_web,RB,Josh Jacobs,Josh Jacobs GB,josh jacobs,GB,1.8,13.3,0.0,13.5,57.5,0.5,9.8
2022,3,fantasypros_web,RB,Michael Carter,Michael Carter TEN,michael carter,TEN,3.0,23.4,0.1,11.3,51.1,0.3,9.6
2022,3,fantasypros_web,RB,AJ Dillon,AJ Dillon CAR,aj dillon,CAR,2.5,21.1,0.1,11.7,50.2,0.3,9.2
2022,3,fantasypros_web,RB,J.K. Dobbins,J.K. Dobbins DEN,jk dobbins,DEN,1.6,13.8,0.1,9.6,49.9,0.4,8.8
2022,3,fantasypros_web,RB,Tony Pollard,Tony Pollard TEN,tony pollard,TEN,2.9,24.5,0.1,9.0,40.8,0.2,8.2
2022,3,fantasypros_web,RB,Rhamondre Stevenson,Rhamondre Stevenson NE,rhamondre stevenson,NE,2.6,20.5,0.1,9.7,41.2,0.3,8.2
2022,3,fantasypros_web,RB,Devin Singletary,Devin Singletary NYG,devin singletary,NYG,2.1,14.2,0.1,10.1,46.1,0.3,8.1
2022,3,fantasypros_web,RB,Chase Edmonds,Chase Edmonds WAS,chase edmonds,WSH,2.9,20.6,0.1,9.0,40.1,0.2,8.1
2022,3,fantasypros_web,RB,Raheem Mostert,Raheem Mostert LV,raheem mostert,LV,1.3,10.8,0.0,10.5,48.7,0.3,7.9
2022,3,fantasypros_web,RB,Breece Hall,Breece Hall NYJ,breece hall,NYJ,1.7,15.1,0.1,8.9,35.3,0.2,6.8
2022,3,fantasypros_web,RB,Travis Etienne Jr.,Travis Etienne Jr. NO,travis etienne,NO,2.3,19.4,0.1,6.6,28.5,0.2,6.2
2022,3,fantasypros_web,RB,Kenneth Walker III,Kenneth Walker III KC,kenneth walker,KC,1.1,8.6,0.0,7.3,28.8,0.2,5.0
2022,3,fantasypros_web,RB,Kenneth Gainwell,Kenneth Gainwell TB,kenneth gainwell,TB,1.9,16.3,0.1,3.4,16.3,0.2,4.9
2022,3,fantasypros_web,RB,Tyler Allgeier,Tyler Allgeier ARI,tyler allgeier,ARI,0.7,6.5,0.0,8.1,29.8,0.2,4.8
2022,3,fantasypros_web,RB,Rachaad White,Rachaad White WAS,rachaad white,WSH,1.0,8.1,0.0,4.9,18.9,0.1,3.5
2022,3,fantasypros_web,RB,Isiah Pacheco,Isiah Pacheco DET,isiah pacheco,DET,0.6,4.9,0.0,3.7,16.8,0.1,3.1
2022,3,fantasypros_web,RB,Samaje Perine,Samaje Perine CIN,samaje perine,CIN,1.1,8.8,0.1,2.9,10.6,0.1,2.7
2022,3,fantasypros_web,RB,Travis Homer,Travis Homer PIT,travis homer,PIT,1.3,10.3,0.1,2.0,10.1,0.1,2.6
